candidate_present,canonical_profile_sha256,fault_id,integrity_pass,profile_present,profile_ref,profile_sha_parity,scenario,scenario_local,semantic_bytes_parity,semantic_profile_hash,semantic_sha_parity,semantic_valid,success_h2s
True,2101c71cc60e3567d188b441f11375e289a7a8e1317570d35317c8318cfae45e,l_SW_C01_CC_SW_C01_M01_ACT,True,True,profiles/L_ROR/l_SW_C01_CC_SW_C01_M01_ACT.json,True,L_ROR,True,True,9163dced29bccd39df618ff8da6ca20e678db8e0e65fb165a126902680f333a3,True,True,True
True,c2cd0a91b3b65bf1de615d8f27cca95e0566533e5b9ed9671549739f89dd7c62,l_SW_C01_CC_SW_C01_M04_SENS,True,True,profiles/L_ROR/l_SW_C01_CC_SW_C01_M04_SENS.json,True,L_ROR,True,True,e438c854bd60a1e98dcf448d0335d578fedf6ff153556e68bcd8ac84e0502700,True,True,True
True,ce439cc5d37ac8e72f27c12c2d6d18349122afe6e827617a5e7b02012e7d8668,l_SW_C01_M01_ACT_SW_C01_M01_CTRL,True,True,profiles/L_ROR/l_SW_C01_M01_ACT_SW_C01_M01_CTRL.json,True,L_ROR,True,True,05d814240dc0920d2cff907dba51af7f36a3840dd64e9316ebc4f8758aa4427a,True,True,True
True,cc3a31d9e0e684380613d55f0358494d7d97f07371ef34361d09833c3f712dd5,l_SW_C01_M01_CTRL_SW_C01_M01_SENS,True,True,profiles/L_ROR/l_SW_C01_M01_CTRL_SW_C01_M01_SENS.json,True,L_ROR,True,True,3c43b2dc09e24b1452470b048eaaaa41b8139e43e51dd4fff20aee6292c8658b,True,True,True
True,3c5c4cdad78541f2550d0e70036b7ab8cf31ce51e11ed1e9764eaf48227072f1,l_SW_C01_M01_SENS_SW_C01_M02_ACT,True,True,profiles/L_ROR/l_SW_C01_M01_SENS_SW_C01_M02_ACT.json,True,L_ROR,True,True,1ec9a125846b0ef8fd638095588a129edd5d9baae4d021a47ec246784400097b,True,True,True
True,f2a8193286fc7f1bb0532d1659a94456f8588385aaecb209ff75428129febcd1,l_SW_C01_M02_ACT_SW_C01_M02_CTRL,True,True,profiles/L_ROR/l_SW_C01_M02_ACT_SW_C01_M02_CTRL.json,True,L_ROR,True,True,68d8c1f9eeec610254f89a9a45a2ef70cc122649a479720bcf5cb2f15ecd3159,True,True,True
True,3df9c51e8900517e5cd19f3aa306fbcbfaaba4b144bb9c21c54edde3fdaf0f05,l_SW_C01_M02_CTRL_SW_C01_M02_SENS,True,True,profiles/L_ROR/l_SW_C01_M02_CTRL_SW_C01_M02_SENS.json,True,L_ROR,True,True,203de077ead7dc46e75ba5a9dadd30d8bb71e14eaee75463897a4a9e27eb7e7a,True,True,True
True,4f2ccdb11f7784e2df35825c49b0c38629c1cfde718198065b28a11ef4dc4fc6,l_SW_C01_M03_ACT_SW_C01_M03_CTRL,True,True,profiles/L_ROR/l_SW_C01_M03_ACT_SW_C01_M03_CTRL.json,True,L_ROR,True,True,69497096151faf258b3c480421f8b1458ea3c2d6e967012fee6eb995caa5aaa4,True,True,True
True,67c6afac25c6cebfa4993410951161fffa7cf09d1d0042d125cdf334d1c75584,l_SW_C01_M03_CTRL_SW_C01_M03_SENS,True,True,profiles/L_ROR/l_SW_C01_M03_CTRL_SW_C01_M03_SENS.json,True,L_ROR,True,True,cb9088401ed094a473f797cab9d719abb77fe1f26a5dfad67ca1583fd0b76dc6,True,True,True
True,e0e463df55556ce8803794111d98974dc1e3c7c92ed58f6a4f134aee85c3f621,l_SW_C01_M03_SENS_SW_C01_M04_ACT,True,True,profiles/L_ROR/l_SW_C01_M03_SENS_SW_C01_M04_ACT.json,True,L_ROR,True,True,f69e2c18b8f549c4080d2930fb13a47752aa067b82a5510f6d43ed47decc138f,True,True,True
True,2216c77bc494da23e94b662a45a233e6166b8c147d59ad5a5924965f2a9329fd,l_SW_C01_M04_ACT_SW_C01_M04_CTRL,True,True,profiles/L_ROR/l_SW_C01_M04_ACT_SW_C01_M04_CTRL.json,True,L_ROR,True,True,629000fef2d2bc300245f0ef25f84d65873abee65e16040718339c435523f7fc,True,True,True
True,b5222df69d8c18cd9f782909054476e326d7185e5977fe88a8251adaf8814d97,l_SW_C01_M04_CTRL_SW_C01_M04_SENS,True,True,profiles/L_ROR/l_SW_C01_M04_CTRL_SW_C01_M04_SENS.json,True,L_ROR,True,True,e17c3e62b865940a47b5ebaa9bb0b7d014ac6934d9aa131b4a1b098fdb687f75,True,True,True
True,c26a14635c2271773bc01fbaef42b6720522dfa2c5cac337992596ee35e405ff,l_SW_C02_CC_SW_C02_M01_ACT,True,True,profiles/L_ROR/l_SW_C02_CC_SW_C02_M01_ACT.json,True,L_ROR,True,True,d5c9f436cb06888a483d381c60f0b239ac9b6337abfe4659b2d51fac7ef55315,True,True,True
True,162bbc178a2dc4b53f6e74f48e4e5cbbdf492bd1800b3d16d704bc676cb76a7b,l_SW_C02_CC_SW_C02_M04_SENS,True,True,profiles/L_ROR/l_SW_C02_CC_SW_C02_M04_SENS.json,True,L_ROR,True,True,ef53099689d26e548f52d3e6adab06e3471b9a0b57ddc6ad9899e52c80b16f62,True,True,True
True,14e39a799d0b78f693ec29a35c83627366614a3a43283af44839465a9ded7fd3,l_SW_C02_M01_ACT_SW_C02_M01_CTRL,True,True,profiles/L_ROR/l_SW_C02_M01_ACT_SW_C02_M01_CTRL.json,True,L_ROR,True,True,28750a833749fe37f8d843d353638cab51f6c421ff7af7d22954798f834f5874,True,True,True
True,5b07da6b159954e8b168e7b7d20a3f95f67372e8dbca53bd076e21287f25f5f9,l_SW_C02_M01_CTRL_SW_C02_M01_SENS,True,True,profiles/L_ROR/l_SW_C02_M01_CTRL_SW_C02_M01_SENS.json,True,L_ROR,True,True,474f20e24fe60c771511f89c290cbda2bdad112af20652bd94bd592d776457c1,True,True,True
True,ee4e4c80afb221c0536f8c66846c2ae8dcd621a86a1e1ee2e890fb9f261f70a8,l_SW_C02_M01_SENS_SW_C02_M02_ACT,True,True,profiles/L_ROR/l_SW_C02_M01_SENS_SW_C02_M02_ACT.json,True,L_ROR,True,True,e9761860cbee2644fa65d050ac7c4081f137a1214d7807dd0f693eb7f51716c7,True,True,True
True,618fddf716b8c845f8d9efc897973018f41f19c79f541ee379b53cdd6089766b,l_SW_C02_M02_ACT_SW_C02_M02_CTRL,True,True,profiles/L_ROR/l_SW_C02_M02_ACT_SW_C02_M02_CTRL.json,True,L_ROR,True,True,ecfe6d7deeed63fff5b1e3f8e6fc604d3ad86dbfe2b91ec04c0055a7ed422f1a,True,True,True
True,401bd0f802407e121c8f21ce18c77f0714d365ed7f54399a8647a9fc85fbc52b,l_SW_C02_M02_CTRL_SW_C02_M02_SENS,True,True,profiles/L_ROR/l_SW_C02_M02_CTRL_SW_C02_M02_SENS.json,True,L_ROR,True,True,7b781fb2ef5211d2db87dee1592cf480111ba82a1dc83cbb55c6b3579c417052,True,True,True
True,1e03130fca28c1e1f971eaeecb652ec9acb00cdeaeb15b7b85bb7d6c10a440ec,l_SW_C02_M03_ACT_SW_C02_M03_CTRL,True,True,profiles/L_ROR/l_SW_C02_M03_ACT_SW_C02_M03_CTRL.json,True,L_ROR,True,True,c00014fb7522b971213bead4ee48bdb1bdaf64cf03ee138bf7e4471f5ed1adb2,True,True,True
True,35d2a41cf139af1455ee850a3752d414fe1178cfcc68ebbf541d99a1bc3a8528,l_SW_C02_M03_CTRL_SW_C02_M03_SENS,True,True,profiles/L_ROR/l_SW_C02_M03_CTRL_SW_C02_M03_SENS.json,True,L_ROR,True,True,26c1868ff1c665c30bcf94d6239706e502f382a6ae9bb53a7fc0d2c1ac8082a9,True,True,True
True,ad3d2b709da45796be9937189108abc1eafd49498ecc15cf9e5bbae066f15d8e,l_SW_C02_M03_SENS_SW_C02_M04_ACT,True,True,profiles/L_ROR/l_SW_C02_M03_SENS_SW_C02_M04_ACT.json,True,L_ROR,True,True,b62a6139175842e7fb82db47e967a09a2e2de2831ac74716cac68f8a51f89ab7,True,True,True
True,77da79715aff69f0822b638287d4939e77fa2efb072940c2346773b4d27a087a,l_SW_C02_M04_ACT_SW_C02_M04_CTRL,True,True,profiles/L_ROR/l_SW_C02_M04_ACT_SW_C02_M04_CTRL.json,True,L_ROR,True,True,d53154f5ae4ce3ed943bed58d9ef4ea68190d58e2b081febb3dedd103c39f8b5,True,True,True
True,d6977041d41b3a2ea12fedd7408e1aa3ac6cec9d6872dc158195389d897975de,l_SW_C02_M04_CTRL_SW_C02_M04_SENS,True,True,profiles/L_ROR/l_SW_C02_M04_CTRL_SW_C02_M04_SENS.json,True,L_ROR,True,True,30837709959c5b42d87ca242c714d34f6b6452ff945a5b82cc108565140f67ce,True,True,True
True,789e269e2d4c5dc00fcd7c38c894e64135dcfb3ace9c2e0c388e6151d36f622a,l_SW_C03_CC_SW_C03_M01_ACT,True,True,profiles/L_ROR/l_SW_C03_CC_SW_C03_M01_ACT.json,True,L_ROR,True,True,bbf8a5371dc91c0b6a3c74f8c18ab54902bea86c49f8412b33d9f434420ec43d,True,True,True
True,00c5e63b4277915ed71cd15e552deb230d84a829e2a6585c152329253b169f0e,l_SW_C03_CC_SW_C03_M04_SENS,True,True,profiles/L_ROR/l_SW_C03_CC_SW_C03_M04_SENS.json,True,L_ROR,True,True,38272be61508c754b4b94383acecac395d9ec7e1d4157a46093ef1f94a4dc946,True,True,True
True,e2d0232da047dfda7413355d7cd7cf8644283c77cb605db89796bde9352e328a,l_SW_C03_M01_ACT_SW_C03_M01_CTRL,True,True,profiles/L_ROR/l_SW_C03_M01_ACT_SW_C03_M01_CTRL.json,True,L_ROR,True,True,8ae834bb5b915bd02672f923db68a6b7bc0da83ffccc7efa3d3cf8e77a78d4fa,True,True,True
True,e3875b7e71cb72dfed05dcf783a6dc14a9826b119fcfea3f67f9449008bc1041,l_SW_C03_M01_CTRL_SW_C03_M01_SENS,True,True,profiles/L_ROR/l_SW_C03_M01_CTRL_SW_C03_M01_SENS.json,True,L_ROR,True,True,cfecdcb97c73eb5c2ce4fe4bf72f524e1fb2817c60bf7c104337756a2b8b0921,True,True,True
True,cd6a72093a4ac09ce3503caeaa455ac92126fbc2d2f9d9db2e6b524129438430,l_SW_C03_M01_SENS_SW_C03_M02_ACT,True,True,profiles/L_ROR/l_SW_C03_M01_SENS_SW_C03_M02_ACT.json,True,L_ROR,True,True,f98fd31a6289ceeaff2589fda222b0f6859dbe8cc23845757694bb015c0af24d,True,True,True
True,3bede57046d69edf7f7d93850e3f06aa2c95eadf2c7da884ff83eb0525511c4d,l_SW_C03_M02_ACT_SW_C03_M02_CTRL,True,True,profiles/L_ROR/l_SW_C03_M02_ACT_SW_C03_M02_CTRL.json,True,L_ROR,True,True,8f8989a6a87c226bf5c42a69b631509b8cfff79b1d92b3a7fc4c52cf95f51c72,True,True,True
True,d25bce480a3abea77764dbdaa15791104f89fe6bb36923dd1841fdc1110e6046,l_SW_C03_M02_CTRL_SW_C03_M02_SENS,True,True,profiles/L_ROR/l_SW_C03_M02_CTRL_SW_C03_M02_SENS.json,True,L_ROR,True,True,d3086a00219d7eb3905bcfa3b10cdb555f07eaae891018ee823970504c30586b,True,True,True
True,ecd3c42c32418a9f0bc940a6025d1dba098fd02636b276583dd111f675313b12,l_SW_C03_M03_ACT_SW_C03_M03_CTRL,True,True,profiles/L_ROR/l_SW_C03_M03_ACT_SW_C03_M03_CTRL.json,True,L_ROR,True,True,9f871c62bea2dfc1103728c41b17bdaa562465a38f3cd5a81ef20480f951aaee,True,True,True
True,d8e7770a4010a40c06af80af82736b78c9b26031d6d22f5536861ff7d368bb7e,l_SW_C03_M03_CTRL_SW_C03_M03_SENS,True,True,profiles/L_ROR/l_SW_C03_M03_CTRL_SW_C03_M03_SENS.json,True,L_ROR,True,True,9f1cc67177c7a114a6dd923fcd8775075e86af05deb0393d9ede8b55cd049e7e,True,True,True
True,9fd299987e0652037078a955a35c01a473d87a378a3c21e0c26b9ccd0e54cc27,l_SW_C03_M03_SENS_SW_C03_M04_ACT,True,True,profiles/L_ROR/l_SW_C03_M03_SENS_SW_C03_M04_ACT.json,True,L_ROR,True,True,1e0ad31d0f71f977c64bb5effcd91dd971501010785f8998ddbfe5d5cf593da5,True,True,True
True,3d5d10088597aedcf4412693970004715e1024fe3625b123dd0248043af05027,l_SW_C03_M04_ACT_SW_C03_M04_CTRL,True,True,profiles/L_ROR/l_SW_C03_M04_ACT_SW_C03_M04_CTRL.json,True,L_ROR,True,True,60745151d9bd7f604bbd2a25fdab06c48600773b5a61845ca2fb147bc4571dd4,True,True,True
True,cebb47a4bfc3e9fb81a12006cd0040a7197859b23fa6312b3c50535184c9e3bc,l_SW_C03_M04_CTRL_SW_C03_M04_SENS,True,True,profiles/L_ROR/l_SW_C03_M04_CTRL_SW_C03_M04_SENS.json,True,L_ROR,True,True,9d42a5309b1f04c66d26aede3bf01d34c33d486991773c501c52bece2e823fe1,True,True,True
True,63f1da2149d280626ddd529ada80b34a0cffd6eb00f92d81712e5b0ad64528a6,l_SW_C04_CC_SW_C04_M01_ACT,True,True,profiles/L_ROR/l_SW_C04_CC_SW_C04_M01_ACT.json,True,L_ROR,True,True,ca451ee2ba888130d4129a96f771e4fee2e7d400a4444c9dec0c5bae5b30a028,True,True,True
True,0d142b44bb45b0bb3226f5152d6fb23a4fd4129cb770634e3a956d2691699847,l_SW_C04_CC_SW_C04_M04_SENS,True,True,profiles/L_ROR/l_SW_C04_CC_SW_C04_M04_SENS.json,True,L_ROR,True,True,12c283df2d0cff9016ab8f6a3d4cc889f462246e7b55e1608728ac6193f371ea,True,True,True
True,4766de82bcfe34d0a9b263e2d36b528efadbba996253eb3b527fab9215ca07ca,l_SW_C04_M01_ACT_SW_C04_M01_CTRL,True,True,profiles/L_ROR/l_SW_C04_M01_ACT_SW_C04_M01_CTRL.json,True,L_ROR,True,True,e427c90abb3144b763a5295bfa1e72e03bb419b6725fc25b84b7f2d6c0288c46,True,True,True
True,c1682c9815a52ba829ff90f19b9fad08c33b8f7c7fda134464bf48d652198361,l_SW_C04_M01_CTRL_SW_C04_M01_SENS,True,True,profiles/L_ROR/l_SW_C04_M01_CTRL_SW_C04_M01_SENS.json,True,L_ROR,True,True,cec89e06334e5ee9e75e1478fcec797954f3bbf58fb6eb26bc6a8f69be82b88a,True,True,True
True,5cdb8ba4b4edc4a8211bd958d97ec1beed8c0c3e0bcccb30c234a6aca4f1067a,l_SW_C04_M01_SENS_SW_C04_M02_ACT,True,True,profiles/L_ROR/l_SW_C04_M01_SENS_SW_C04_M02_ACT.json,True,L_ROR,True,True,fbd199a0c01812fdd2b9d67a723094286996ac579b70fd6d1a9884ff5f9f6642,True,True,True
True,4cb1bebbf6f379681ce801a693167170e73860f592c6784670490f5571cf4f2b,l_SW_C04_M02_ACT_SW_C04_M02_CTRL,True,True,profiles/L_ROR/l_SW_C04_M02_ACT_SW_C04_M02_CTRL.json,True,L_ROR,True,True,44cb488c94cd25f25fe7dc676b22b86a17c99915ce9fa26bfea3440e311947b3,True,True,True
True,77a684b9d9e46873811a6cec6326b67bafcbd92fe4a967182080d564fb63dee6,l_SW_C04_M02_CTRL_SW_C04_M02_SENS,True,True,profiles/L_ROR/l_SW_C04_M02_CTRL_SW_C04_M02_SENS.json,True,L_ROR,True,True,7435677e20405d1d08d45ff4ac830acf6feedc1e42b890b7f94b1d1d57a55a62,True,True,True
True,3948d19e13018e245ac2a748d43d6eb117ad83374acd8a9d19b00ab9aa3b063f,l_SW_C04_M03_ACT_SW_C04_M03_CTRL,True,True,profiles/L_ROR/l_SW_C04_M03_ACT_SW_C04_M03_CTRL.json,True,L_ROR,True,True,a616e0533fd3feb5340fc0a82eaeb3b68a681709eda9f35fcda83ff0fb5c1992,True,True,True
True,f45ce04485f199f753dd40739fa824d587f2f23f98f5ad7b68ea471314bdf43c,l_SW_C04_M03_CTRL_SW_C04_M03_SENS,True,True,profiles/L_ROR/l_SW_C04_M03_CTRL_SW_C04_M03_SENS.json,True,L_ROR,True,True,069e5b496eef4910b11b0402fc811d5f57093e028d9a7ed7b0e7f2ba0886f4be,True,True,True
True,b10056c350df2007eb0c7503e615714a0dc1642c158d4daac2f255adfdb102a3,l_SW_C04_M03_SENS_SW_C04_M04_ACT,True,True,profiles/L_ROR/l_SW_C04_M03_SENS_SW_C04_M04_ACT.json,True,L_ROR,True,True,0f5a3b2d220454910e1d455f7a0afa6448dac338f88e91aeea36548ec702f765,True,True,True
True,d013a113fff85b626fa1bdbc304557931c07139cfb5941b611a4438d79275b84,l_SW_C04_M04_ACT_SW_C04_M04_CTRL,True,True,profiles/L_ROR/l_SW_C04_M04_ACT_SW_C04_M04_CTRL.json,True,L_ROR,True,True,4edbf3de1ce96205c30016852b7ac1a9f03cd70714e08332ce230cf0b8cd4431,True,True,True
True,cbcb6a93f4257ed402b34da3767d917769baaf0222f66587d58e910ffba3f31b,l_SW_C04_M04_CTRL_SW_C04_M04_SENS,True,True,profiles/L_ROR/l_SW_C04_M04_CTRL_SW_C04_M04_SENS.json,True,L_ROR,True,True,b59e4d6b0dc0e087aa369c9836dae38a602c094b828c9210e3c04cbeb9b78568,True,True,True
True,3b083b567a97a323c14064f6e78fce6a4fcc6dd3992d60d6e958f4be862bb861,l_SW_C05_CC_SW_C05_M01_ACT,True,True,profiles/L_ROR/l_SW_C05_CC_SW_C05_M01_ACT.json,True,L_ROR,True,True,b09af759dd8f20b4d07388c7f357287f2e88aedfd71b4968f7fd1191f19e6a2a,True,True,True
True,cc45806e01fd402515c5751907c8d6dea850fa36e24998a327d0241921230d31,l_SW_C05_CC_SW_C05_M04_SENS,True,True,profiles/L_ROR/l_SW_C05_CC_SW_C05_M04_SENS.json,True,L_ROR,True,True,4029a91ca36431a16de098e94e479bf9dcd225236ca2e2a1038de3b5dd31963b,True,True,True
True,428f253ff89f9de3b5c46bb11b64faa9a083a31698f84350e735050ec38012a9,l_SW_C05_M01_ACT_SW_C05_M01_CTRL,True,True,profiles/L_ROR/l_SW_C05_M01_ACT_SW_C05_M01_CTRL.json,True,L_ROR,True,True,6ec253bd8f6a9eafdaf9b137c86bd69ce2b5638542af52e7f1b6e7208cb04818,True,True,True
True,dbf80e1fa6c9c81786e0a7c5fb764682d4944e1dfa92d98a3b7c0030d83a5499,l_SW_C05_M01_CTRL_SW_C05_M01_SENS,True,True,profiles/L_ROR/l_SW_C05_M01_CTRL_SW_C05_M01_SENS.json,True,L_ROR,True,True,5328c7d4378714845b167553637e4d6e24e08dc508149729c33db284c4f1aed7,True,True,True
True,9be75ee4a6abd333fc63bc9f8918588cae49d56699461f6ca11b759f9c362db5,l_SW_C05_M01_SENS_SW_C05_M02_ACT,True,True,profiles/L_ROR/l_SW_C05_M01_SENS_SW_C05_M02_ACT.json,True,L_ROR,True,True,4d3061d014d84d3736967068ec8a9b01fb6aa5ca9d32186ff13a8d3bbd94356f,True,True,True
True,8124a4e72a4eaaa14fca0957531b0cb572a79fbe1216ab87d450671756004b73,l_SW_C05_M02_ACT_SW_C05_M02_CTRL,True,True,profiles/L_ROR/l_SW_C05_M02_ACT_SW_C05_M02_CTRL.json,True,L_ROR,True,True,0e0f48885772bb69a2b95e0412319a72dbaadf0ba450d63473f3d2caf39c74d0,True,True,True
True,ab16601b00631f1a124695fc3bee7c11af1db11eaf410e4bbe1a598cfbbee144,l_SW_C05_M02_CTRL_SW_C05_M02_SENS,True,True,profiles/L_ROR/l_SW_C05_M02_CTRL_SW_C05_M02_SENS.json,True,L_ROR,True,True,8008c9c99fda26db2df436dbcfddb3c7a70b3263f3faa995d0acd6cd5772933f,True,True,True
True,8a224c6a26e76f8df6795e59e6e692f94489001a3562e24eb936897db7121975,l_SW_C05_M03_ACT_SW_C05_M03_CTRL,True,True,profiles/L_ROR/l_SW_C05_M03_ACT_SW_C05_M03_CTRL.json,True,L_ROR,True,True,704890a4e3a7a2c39a4498a16aaf9b6e4f9cd3148edbf0b7192215228699f38b,True,True,True
True,278d384e5e94a15f7f8bbaa4e75f24a605f893bbb437d9dbe68d3d474d8478d4,l_SW_C05_M03_CTRL_SW_C05_M03_SENS,True,True,profiles/L_ROR/l_SW_C05_M03_CTRL_SW_C05_M03_SENS.json,True,L_ROR,True,True,1534133a190fa7eb4b386e28f1f59d3ea9086a82a3fee1a5e59e8b614c90cf2d,True,True,True
True,91a0ef00486dafd7a0a9b1a340889355685cf97880aeb71997dfbb8567a5fc3c,l_SW_C05_M03_SENS_SW_C05_M04_ACT,True,True,profiles/L_ROR/l_SW_C05_M03_SENS_SW_C05_M04_ACT.json,True,L_ROR,True,True,1d55accfc7c98330626d1c2715117af5895f50f6df57cc288453789bb5d94697,True,True,True
True,aa82455ef67ad5918b479c8e34c32ab1f901f653583807ac619f7b4abdbe3fcb,l_SW_C05_M04_ACT_SW_C05_M04_CTRL,True,True,profiles/L_ROR/l_SW_C05_M04_ACT_SW_C05_M04_CTRL.json,True,L_ROR,True,True,8b05c4083b58acdf8e6c66cf5fdc0ac0e52583c6890963ad65c62ff6a03066af,True,True,True
True,d2bb09adb2d07e9be2f82833d0fd320a6f5b00c4f15a7a4408c9ceb42fe52bd9,l_SW_C05_M04_CTRL_SW_C05_M04_SENS,True,True,profiles/L_ROR/l_SW_C05_M04_CTRL_SW_C05_M04_SENS.json,True,L_ROR,True,True,5c3cad9cf95b505e7196e5cc3f50b18af9c8534cb986ebea4c329b5a84363ee2,True,True,True
True,fdc055341fbcb794a598e4decd0ddff74338d168902d43360b2f4a31e028754e,l_SW_C06_CC_SW_C06_M01_ACT,True,True,profiles/L_ROR/l_SW_C06_CC_SW_C06_M01_ACT.json,True,L_ROR,True,True,97e5d9019df3bb0820e4dc8f09f3abe07fbafdd1f3a82497fdc65236887dba97,True,True,True
True,763c048285f8ec117e2bbb467cad3d146dc76251f43d33c7d05df476c0a0c7eb,l_SW_C06_CC_SW_C06_M04_SENS,True,True,profiles/L_ROR/l_SW_C06_CC_SW_C06_M04_SENS.json,True,L_ROR,True,True,43257e805a87ab860dad4ffda5229efeb568bb6e1400fe25ff6a68a37ab3f1c4,True,True,True
True,87229735d9b999abbda98405e49a1ced404c302410d563535045052b52a0075b,l_SW_C06_M01_ACT_SW_C06_M01_CTRL,True,True,profiles/L_ROR/l_SW_C06_M01_ACT_SW_C06_M01_CTRL.json,True,L_ROR,True,True,6ccb197b875cf93338a464a80a6fac571b4d90687dd9678980a68047aebaaa7b,True,True,True
True,164cbfc8bbb9bdeeb248e953872878e470172ebc95a2132e03fbe48b47e341d8,l_SW_C06_M01_CTRL_SW_C06_M01_SENS,True,True,profiles/L_ROR/l_SW_C06_M01_CTRL_SW_C06_M01_SENS.json,True,L_ROR,True,True,0ef146411f55c9dd818d240bebb6303c343099def9e3892c8f2ba3a07064e29d,True,True,True
True,216b8da426e22008382ade39e1fc96f47572a47e24237a07c8971cbb5f9308a5,l_SW_C06_M01_SENS_SW_C06_M02_ACT,True,True,profiles/L_ROR/l_SW_C06_M01_SENS_SW_C06_M02_ACT.json,True,L_ROR,True,True,21962df362813bad4c4fde70615f300a1851d8d3f2dac637c7f4c3bff01d8145,True,True,True
True,8efe246c02ce01410824c3d35a58e7efb37c970e5673f178243927ec9a63b9b5,l_SW_C06_M02_ACT_SW_C06_M02_CTRL,True,True,profiles/L_ROR/l_SW_C06_M02_ACT_SW_C06_M02_CTRL.json,True,L_ROR,True,True,7a960621957c00e3dcf70ecde59d711f1c52e900ce3bbc6122476e20e9f865ca,True,True,True
True,7462f80e94a7ddee5d273879153ddbaeb10f1091dc399d10705224f3d479efb3,l_SW_C06_M02_CTRL_SW_C06_M02_SENS,True,True,profiles/L_ROR/l_SW_C06_M02_CTRL_SW_C06_M02_SENS.json,True,L_ROR,True,True,137459c998d8a71d485c12ce981fedd6fa4cdc494b7098dc82ac4e6080d328b1,True,True,True
True,a65093654cdf57771757225d294a325a0b424153433161a36830637d19878369,l_SW_C06_M03_ACT_SW_C06_M03_CTRL,True,True,profiles/L_ROR/l_SW_C06_M03_ACT_SW_C06_M03_CTRL.json,True,L_ROR,True,True,56dfe7e8ea3b499bd86fa6663db528e9737b6ddd35fd216a10cc1852cdb58a56,True,True,True
True,e04e8af4f8b26cebf566ee349ceebf9967581b67492ebcb2ed74a49a62b5ab89,l_SW_C06_M03_CTRL_SW_C06_M03_SENS,True,True,profiles/L_ROR/l_SW_C06_M03_CTRL_SW_C06_M03_SENS.json,True,L_ROR,True,True,156eb6a790a5ebbf8f20aa42cc50857baa0ddf2c4f772e6542bebe08db348edf,True,True,True
True,4037c0f0cb4320a4f309c964b87112f698d12bd5d5719773c3ce7246d56eb33c,l_SW_C06_M03_SENS_SW_C06_M04_ACT,True,True,profiles/L_ROR/l_SW_C06_M03_SENS_SW_C06_M04_ACT.json,True,L_ROR,True,True,fc3ffb21f8c8dfa72bff293d39c7f8e36029fdeb3edf78b5c841b997811b495c,True,True,True
True,cf9ef7fc643ad029438c2d05850a626baf38d5b28fc0720accef450bac721330,l_SW_C06_M04_ACT_SW_C06_M04_CTRL,True,True,profiles/L_ROR/l_SW_C06_M04_ACT_SW_C06_M04_CTRL.json,True,L_ROR,True,True,b47576a5d36a6674a82ae7c12342038294c552c1cf2278ee6be645382b8e3e71,True,True,True
True,244990b76e53d4ffd24489feecdb345b66df6a5cf17a0e3646b835d6595c58e7,l_SW_C06_M04_CTRL_SW_C06_M04_SENS,True,True,profiles/L_ROR/l_SW_C06_M04_CTRL_SW_C06_M04_SENS.json,True,L_ROR,True,True,d8591f682bc654a0b66f18a7eb8ddd19b681d59af96f99385a3641d5f8e34ce1,True,True,True
True,8c7c403c21cb193818e52979cac26055cfab32e240b81366b68c0159a5a90b04,l_SW_C07_CC_SW_C07_M01_ACT,True,True,profiles/L_ROR/l_SW_C07_CC_SW_C07_M01_ACT.json,True,L_ROR,True,True,1c65ba9c492468b404cf3d4725b87bb62acc79827b2b6509d8b4f68174bbfee9,True,True,True
True,e8881ab690f980874d732a990a0c43de6e190bb5f3a2d134a49b1cce802f8ad3,l_SW_C07_CC_SW_C07_M04_SENS,True,True,profiles/L_ROR/l_SW_C07_CC_SW_C07_M04_SENS.json,True,L_ROR,True,True,8abfdee0c935364f823649ebb250cd89dc307f89364f554393e94c1ac9c2cf1a,True,True,True
True,f2c378be59b36f70c717a2767edb516869af8d6b05c12b4cbdd935d8b2bce476,l_SW_C07_M01_ACT_SW_C07_M01_CTRL,True,True,profiles/L_ROR/l_SW_C07_M01_ACT_SW_C07_M01_CTRL.json,True,L_ROR,True,True,cfc5f35d381e2e02f44716568a05ec799793b41e58ac86f0652afa6ca06e09c6,True,True,True
True,d066b221a1e722b4984517261d67765b24b0d85be4ea7b7eaf497985ba74fb9d,l_SW_C07_M01_CTRL_SW_C07_M01_SENS,True,True,profiles/L_ROR/l_SW_C07_M01_CTRL_SW_C07_M01_SENS.json,True,L_ROR,True,True,c525aa4c490eb5d64d0c87cde73f66df6fa50d3c3081fdec8171e199048559d0,True,True,True
True,29f09ddd18c458a31a2dac91a6ccfba7158590c0e2bafcf650589d8d7762a66a,l_SW_C07_M01_SENS_SW_C07_M02_ACT,True,True,profiles/L_ROR/l_SW_C07_M01_SENS_SW_C07_M02_ACT.json,True,L_ROR,True,True,7d5fd89aa9d117b6d38ab916c927ec8ff1b2370120e9cbf69a0f7a994cc08dad,True,True,True
True,3f296a07790da335b87b831060fe270acc4860ebe6c746a2db214f72ac742b9b,l_SW_C07_M02_ACT_SW_C07_M02_CTRL,True,True,profiles/L_ROR/l_SW_C07_M02_ACT_SW_C07_M02_CTRL.json,True,L_ROR,True,True,8bd3da3413f246430c983ee786e4dbb6b11c2a92ada70f3988bdca2865b8af53,True,True,True
