affected_flow_count,algorithm_used,candidate_route_generation_ms,celf_wall_ms,conversion_ms,diagnostic,endpoint_a,endpoint_b,fault_id,feasible,gzip_bytes,h2s_wall_ms,peak_rss_bytes,pf_to_p0_runtime_ratio,profile_bytes,profile_hash,profile_normalization_ms,quantile_bin,repeat,scenario_id,scheduled_flow_ratio,scheduling_ms,semantic_profile_hash,semantic_valid,status,total_backend_ms,verification_ms
47,H2S,4.053739,0,1.809164,,sw0037,sw0039,l_sw0037_sw0039,True,44093,27.164443,12288000,0.9926862030057636,526650,8e77ac988b85d9ba10e95bdec3477a9798366f703c4a36fb30d1b73422aab108,3.509597,1,,F150_TT100,1.0,23.110704,6a2d71eee9cf900b58adfd7513515d192aa7ec11efd0180f674a33af2b8db455,True,SUCCESS_H2S,53.518184,13.053752
47,H2S,4.261069999999999,0,1.844435,,sw0039,sw0041,l_sw0039_sw0041,True,43727,27.31677,12288000,0.9972234262825447,528105,44b49ba7109e1d49b4ae6d11baf6e3ca275d24f41fd32db99c6654d5c4cba033,3.629257,2,,F150_TT100,1.0,23.0557,2d5064bc4666c34fb0c756b856a157563e62002d9beb652e961fb1d5d1f2476c,True,SUCCESS_H2S,53.762797,13.190345
47,H2S,4.037668,0,1.887187,,sw0041,sw0043,l_sw0041_sw0043,True,43829,26.761576,12288000,0.9894928056465729,527940,060f63ccf3d678681ae1c75ae15b7eacd0b8c88f31026d7d891d656292e454df,3.485194,2,,F150_TT100,1.0,22.723908,5b824b57d103fa48d36cd368757fd1854bd203d0a8354f0e7f65bc38c4693143,True,SUCCESS_H2S,53.34602,13.545441
47,H2S,4.1906490000000005,0,1.84649,,sw0043,sw0045,l_sw0043_sw0045,True,43773,27.172393,12288000,1.0076688167745325,528427,df6a650d7fd007edd0e9e81a4c13a5fbf69400eff3e1d83811656370e2c2160e,4.075221,2,,F150_TT100,1.0,22.981744,5faca6a7cef10cac5f8e06f2b7232bb5355d7c8d1c32715de48a7388e0c4c252,True,SUCCESS_H2S,54.325934,13.360355
47,H2S,4.144742,0,2.182768,,sw0045,sw0047,l_sw0045_sw0047,True,43953,27.243427,12288000,1.0003434640162876,527319,88dcb3774ee769c5b1a42e5889e638e9a14d21ccf87e95c3efed617d3d96e6a5,3.72878,2,,F150_TT100,1.0,23.098685,01752c7b19aca1a09d3b3dbd160bbda3ff9e835ad62f7e3f362ab46385e884a9,True,SUCCESS_H2S,53.931006,12.885066
47,H2S,4.202084,0,1.796069,,sw0047,sw0049,l_sw0047_sw0049,True,43941,27.708373,12124160,1.0052748816698112,527228,ad1b60f2a9659ca563c3f67acca92e0370373e4b158499325b559e1e18d6f818,3.538602,2,,F150_TT100,1.0,23.506289000000002,aa4b88ffe15fda55763ba5730cf9e8db25fe55b3428044a51cbb8c17b81698e1,True,SUCCESS_H2S,54.196871,12.76829
47,H2S,3.9923220000000006,0,1.986484,,sw0051,sw0053,l_sw0051_sw0053,True,43755,27.119582,12288000,1.2456866348723021,527550,2649c72aa7523baa4faf166ea86a794838cc3fff5c2cede9d9bfdd6e5ccf17e2,16.152833,2,,F150_TT100,1.0,23.12726,451aa4611be33404621e3c33ba74cfcd06bf1907a7be24efba0a0ad936d01d6e,True,SUCCESS_H2S,67.158067,13.681761
47,H2S,4.091585,0,1.788978,,sw0053,sw0055,l_sw0053_sw0055,True,43929,27.441664,12288000,0.9944801287137754,527443,7735d5eb4567de28225938025962538bd4d82b314dc8b8bcaac9fdf0496f8200,3.668321,2,,F150_TT100,1.0,23.350079,5be1cfd3023abd4e4fc30c7827fa49e20b1a80b160e283707b0b68ccb323ee68,True,SUCCESS_H2S,53.614899,12.83498
47,H2S,4.043887000000001,0,1.840402,,sw0055,sw0057,l_sw0055_sw0057,True,43943,27.086399,12288000,0.9932860454652724,527388,fa609470f476d9acc5307a4ba1a0929e603cb8c9062790995581d874df68d41b,3.626521,2,,F150_TT100,1.0,23.042512,a027529687e2bbd796ed45f99e2475527b2a6109e61d9426b7d11aeff3dad924,True,SUCCESS_H2S,53.550523,13.105023
47,H2S,4.095683999999999,0,1.756904,,sw0057,sw0059,l_sw0057_sw0059,True,44189,26.611256,12288000,0.9837696975927043,527710,d4532b9aa2e4d0521b5e1230a4bab7de21f953df4e8d7df2da879d18b748197f,3.558756,2,,F150_TT100,1.0,22.515572000000002,4043d7a8cfa5c830f0f7e44bd49fe258a363c7549ee53965ad0e5d3f605e254e,True,SUCCESS_H2S,53.037473,12.870281
47,H2S,4.027607,0,1.82138,,sw0059,sw0061,l_sw0059_sw0061,True,44350,28.205828,12288000,1.0074167601499533,529273,a87814acc10102fd22411fd824cc547db6a006b8e37da264e71f8de6cbb4d88a,3.676903,3,,F150_TT100,1.0,24.178221,ead111eed433eacb0d355fb4ba092049a0a8762052302b82c58819216c465a54,True,SUCCESS_H2S,54.312345,12.707964
47,H2S,4.2505310000000005,0,1.83777,,sw0061,sw0063,l_sw0061_sw0063,True,44581,27.99074,12288000,1.005088468462289,528895,167139f6f12358cbfa816023f66e468fdb11214f0ae6de28bce4a6f6b1c0a648,3.658072,3,,F150_TT100,1.0,23.740209,b57bdf812e81e19ce2cdb2a5e4b9d24587a06f024e69bfbc5a84f2273ebf0870,True,SUCCESS_H2S,54.186821,12.733318
47,H2S,4.117788,0,1.767304,,sw0063,sw0065,l_sw0063_sw0065,True,44360,26.765031,12288000,0.9822288486810542,528723,50cc7495e53792a6527c4f19a3a6159456ef8ffa618b032ecc79a2b1816ee3a9,3.549443,3,,F150_TT100,1.0,22.647243,a74dd37b88b7e6d98a3bb5cf5d0df5aec67554ba0eb5ee84da842973628a35ef,True,SUCCESS_H2S,52.954402,13.080396
47,H2S,4.1180069999999995,0,1.828474,,sw0065,sw0067,l_sw0065_sw0067,True,44144,27.029281,12288000,0.9926212273375099,527326,b2d144e63554e7f27e87c9b5af39ae392b6f21a9c14ef7e336b64bccf6c16e98,3.520006,3,,F150_TT100,1.0,22.911274000000002,7107b200131bbd6ff24a49dd3734a701112b3fb769d0e4906e7308cd6cd01160,True,SUCCESS_H2S,53.514681,13.282363
47,H2S,4.235849,0,1.899966,,sw0067,sw0069,l_sw0067_sw0069,True,44097,28.060912,12288000,0.999895144889341,526833,a4374f7ade53e3b5ee7facd04fb26c4012d0a28ba399f3d3a55bdad32f093369,3.596493,3,,F150_TT100,1.0,23.825063,a926ead8dd7785ad14000debb01a84c4ef23e5824c24a288bc466b18b2e93c76,True,SUCCESS_H2S,53.906836,12.506736
47,H2S,4.111102,0,1.791608,,sw0069,sw0071,l_sw0069_sw0071,True,44271,26.988306,12288000,0.9918700841283733,528867,fd515843ab585611877390c280464d89708fde424f6270324884b8b621225197,3.587382,3,,F150_TT100,1.0,22.877204000000003,e64196c3a1756505dc6b9bdd882e44036f29faac0a0bbf54d49a75a5d9245f08,True,SUCCESS_H2S,53.474185,13.309157
47,H2S,4.178813,0,1.88271,,sw0071,sw0073,l_sw0071_sw0073,True,44332,27.124049,12124160,0.9896356482446952,528577,9440ad2a7e9794d7bcd5bcef8262d556e78a5966f8ad3979f7ba930861acbb4e,3.782835,3,,F150_TT100,1.0,22.945236,9b5e13f9864e09d45de19eee83f3e4d5b91760933da0c8eec9935c345fe90c34,True,SUCCESS_H2S,53.353721,12.729494
47,H2S,4.166383,0,1.780353,,sw0073,sw0075,l_sw0073_sw0075,True,44565,27.055484,12288000,0.9875657382466613,528370,3d8e5166e6d9ee8db41310ef46a89599563812e5deb044a1753abf1b861dea82,3.640757,3,,F150_TT100,1.0,22.889101,22edfa45e78b501ea90c1bd2eb52a2d1c6a4842a75186e0c390fb1c0bc3812ec,True,SUCCESS_H2S,53.242127,12.667512
47,H2S,4.272491,0,2.18618,,sw0075,sw0077,l_sw0075_sw0077,True,44114,27.896418,12124160,1.2704014092170741,527168,efcd776c06895ff5eb2a4acd0aabb8d51fb773a77d382fe07e580bfd1d50516c,4.01683,3,,F150_TT100,1.0,23.623927000000002,dd16b727e1ae94c9fb42b9196eb9594255aa2f0430b348d01fd8a2c1ed4104eb,True,SUCCESS_H2S,68.490502,13.149455
47,H2S,4.366135,0,2.070221,,sw0077,sw0079,l_sw0077_sw0079,True,44146,28.93814,12288000,1.0576835359984955,526777,738023afc42aa357ca481e871612cc1ff1ba94206217cb9a2b9e0626410d5055,3.947762,3,,F150_TT100,1.0,24.572005,2295b9d224a4746a09f86cf0ca419358a002d050f06549d02d840ed2974566e7,True,SUCCESS_H2S,57.022352,13.418862
47,H2S,4.346983,0,2.098195,,sw0079,sw0081,l_sw0079_sw0081,True,44064,28.150393,12124160,1.0289318862647947,528601,03e9aaa0b610a9ea42bba6f1738a3f63fa82c48d5249772ed82f200a33d7b860,3.677379,4,,F150_TT100,1.0,23.80341,c1d296bd1df460d1badeddd8b6522251f02a3c5d6908b323b50319b20aa1c32e,True,SUCCESS_H2S,55.472279,13.304059
47,H2S,4.440246,0,1.813638,,sw0081,sw0083,l_sw0081_sw0083,True,44214,27.344963,12124160,0.9920988066420009,528773,67946c982f7e60902aced3ed697588149f0bd0f6c3609cbfea9cfd36d3af5395,3.575859,4,,F150_TT100,1.0,22.904716999999998,7afc39952c3f28eb445a2826cb46ade58af308ab50c612720824808462c45d22,True,SUCCESS_H2S,53.486516,12.801421
47,H2S,4.219985,0,1.897688,,sw0083,sw0085,l_sw0083_sw0085,True,44115,27.257666,12288000,1.0040465577465734,528198,f6711a5c85588fce2c96e10df28f426e8aea1fb856b0264e3eabd725f5d0e155,3.595214,4,,F150_TT100,1.0,23.037681,23a415900aaacaa29d3073a50e05382bd17acab9974c469b531701666e47317f,True,SUCCESS_H2S,54.130649,13.324253
47,H2S,4.411374,0,1.980565,,sw0085,sw0087,l_sw0085_sw0087,True,44353,28.390982,12288000,1.0176443903378307,528896,49ab4e2a8420d51015b01b54ea9a04595fa6b964e15f96f56e6f9715de50d559,3.665392,4,,F150_TT100,1.0,23.979608,eadb97394fb469083cf80053f88010de31b7dfcae5b1c335b860687369d5f588,True,SUCCESS_H2S,54.863742,12.66247
47,H2S,4.414274,0,1.914453,,sw0087,sw0089,l_sw0087_sw0089,True,44061,27.415619,12288000,1.0061449769087827,526934,1d1e79d9746891924236d03ba7dd48e9e7a80a51e87207d1b22e4821c7f6c469,3.624493,4,,F150_TT100,1.0,23.001345,b072bb0a4b0df9ae994c978965aae8479c08aeed8068e644dd825383304e9aca,True,SUCCESS_H2S,54.24378,13.281691
47,H2S,4.3703780000000005,0,1.887512,,sw0089,sw0091,l_sw0089_sw0091,True,44071,27.015321,12124160,1.0042839980917966,528858,daae2ca8eb62a00ed97c66c392f2303ad228f91314e7d6c7e697e9ccc05770f4,3.583821,4,,F150_TT100,1.0,22.644942999999998,d0b24c4c80f09a25088122bd0f05bd5de1108e00aede4af4039b1d6f796e3df8,True,SUCCESS_H2S,54.14345,13.61193
47,H2S,4.344402,0,1.843875,,sw0091,sw0093,l_sw0091_sw0093,True,44089,27.929493,12288000,1.009866266793952,528952,72e3072b7436b8e14377fee51e308adc5affbfe0ac44b2a420a31cc17bd9a9f8,3.678257,4,,F150_TT100,1.0,23.585091000000002,580a5a299973852f7ae921affdfccb769d138e6c564fccd7d85e265f5fd36eda,True,SUCCESS_H2S,54.444404,13.09499
47,H2S,4.19548,0,1.799039,,sw0093,sw0095,l_sw0093_sw0095,True,43910,27.321616,12288000,0.9979537023415854,528380,572236285e345394117c6b35e46ea8467fb2d3faf3d8cf03d81f709b1da78578,3.806206,4,,F150_TT100,1.0,23.126136,a46743e95fee9c8829b7ea89a3c0dc7d9c35a47864422c96cf6032d5d93673c5,True,SUCCESS_H2S,53.802168,13.093887
47,H2S,4.399236,0,1.79581,,sw0095,sw0097,l_sw0095_sw0097,True,43826,27.748008,12288000,1.0054749837277963,527587,b8153f327f5f27a50059b15126c74f630395c3be70ac8cb153ca892bbb7a57fa,3.574553,4,,F150_TT100,1.0,23.348771999999997,5152ddca32454b76f42e7777ccf58bfb465fda82ea582dad760ff66e3414a1a2,True,SUCCESS_H2S,54.207659,12.89736
110,H2S,9.68517,0,3.590695,,sw0001,sw0003,l_sw0001_sw0003,True,96678,40.499162,13012992,0.995824449567051,1133729,b46cc82e5761a9902eaf8e1d4b6d8fee6762639dc8327f6875f1e7e13c62a03c,20.414869,0,,F150_TT250,1.0,30.813992,0e9ed148021ec226810f9697e4f2e2d5f82718d5926104b59cbaebb7f5ddf32b,True,SUCCESS_H2S,110.705341,29.573335
110,H2S,8.893945,0,3.269892,,sw0049,sw0051,l_sw0049_sw0051,True,96078,38.822518,13017088,0.865348991520024,1132747,9527fa5992ca35901f02ea6a9e109a21ed73656a7c2da8894e0231fdf0f056f8,7.866539,2,,F150_TT250,1.0,29.928573,8d334a676d058df33fce5beec24f5519502f93566932afde10701a794dc33618,True,SUCCESS_H2S,96.200445,29.762032
110,H2S,9.568202,0,3.243064,,sw0097,sw0099,l_sw0097_sw0099,True,96421,41.932475,13012992,0.8988171804442647,1133178,c1333b5d1629cd1c558106eb45de8442193b4d1ea8a6e885d3824e2219e52eb0,7.801677,4,,F150_TT250,1.0,32.364273,893317bd554f4d25a96006bd463cb98bcea2f316830c04e2e631a94ab83f84a6,True,SUCCESS_H2S,99.921088,30.359125
110,H2S,9.798741999999999,0,3.052551,,sw0001,sw0099,l_sw0001_sw0099,True,95753,38.986577,13017088,0.8657932409270219,1132762,3d360da1d988a22b54eebe57bc854da0fdef7e6d05134c4d7051ff2f90720285,7.985544,0,,F150_TT250,1.0,29.187835,aeee31c2c4f17f951d82411c216ada14529e6bafb8624c663b4ba7b5ce4e6c48,True,SUCCESS_H2S,96.249832,30.027468
110,H2S,9.24234,0,3.300383,,sw0003,sw0005,l_sw0003_sw0005,True,96401,38.69587,13017088,0.880950442043317,1133584,212a96855f4fea6d769a6ee0b62e446ab120d77a254f4a240f516efb632acdf0,7.914898,0,,F150_TT250,1.0,29.45353,efd62604b1ec3e160f963759d7e2a660c5ec8a065776632e914c3e6624eddf9d,True,SUCCESS_H2S,97.934851,31.763483
110,H2S,9.439237,0,3.092956,,sw0005,sw0007,l_sw0005_sw0007,True,96277,39.000983,13012992,0.879158845091868,1131414,50db195bbf8815790375e7b09afa563325e3847a8af4c6e9fc0824bc0f10b97a,7.944912,0,,F150_TT250,1.0,29.561746,22195fb1771394398335c665dbd659e1dc093777f9251847e301257c1cd39274,True,SUCCESS_H2S,97.73568,30.641816
110,H2S,9.431329,0,3.101233,,sw0007,sw0009,l_sw0007_sw0009,True,96473,39.280449,13012992,0.9943462838087792,1133008,5dcfed12853f24a86464f673f67131c99c627242c6b0bcb41b4876cc8e432b74,21.301737,0,,F150_TT250,1.0,29.84912,febf53fcb497945a00856e0b6bf48a62ffb104ab08beb581316f904b6507f78e,True,SUCCESS_H2S,110.541014,30.329661
110,H2S,9.515538000000001,0,3.14797,,sw0009,sw0011,l_sw0009_sw0011,True,96240,39.614604,12853248,0.8928409838180936,1133447,80ad2a2063ad20d882ab820c6d2d9264613e3e0a92e802e48ddad90e7cb6c937,7.851462,0,,F150_TT250,1.0,30.099066,23440acbe7e7d6522bec019d5b53b67cf2a66cea5154e0204a4ffcd76fea154b,True,SUCCESS_H2S,99.256717,31.367723
110,H2S,9.641828,0,3.393032,,sw0011,sw0013,l_sw0011_sw0013,True,97358,39.917878,13017088,0.8960004285346701,1136639,d2c0eed6073a4b5c82bcf8a90e8b90e236cf92ec26960c0f464e2761473ba4ae,8.042229,0,,F150_TT250,1.0,30.27605,075fc432834b79099c488efab02102e21f3034c33b906d81b96b379156f7d4c9,True,SUCCESS_H2S,99.607951,31.149392
110,H2S,9.64779,0,3.311203,,sw0013,sw0015,l_sw0013_sw0015,True,96923,41.199086,13017088,0.9068669307647999,1133204,9cc78128aad7ede279bd6fb33feabf1bf10c60cd846cbf4545463c04c0474c80,8.119922,0,,F150_TT250,1.0,31.551296,aa70ad17166799bdc0adbcf057292c70b92eab5261231ec1a4754d47989ef579,True,SUCCESS_H2S,100.815975,31.346811
110,H2S,9.668428,0,3.226049,,sw0015,sw0017,l_sw0015_sw0017,True,96420,40.002225,13008896,0.9157406838123412,1131582,f125b1c43c52a342a142db7344012d67c40274cbafa94fc061148277dcc130b4,8.01216,0,,F150_TT250,1.0,30.333797000000004,4b51d527e07afd837216282dac5c928d47f7c22dfa3fe2144c63623f8aa9b070,True,SUCCESS_H2S,101.802466,33.558968
110,H2S,9.196193000000001,0,3.134085,,sw0017,sw0019,l_sw0017_sw0019,True,96814,40.336053,13021184,0.888620843831001,1132438,bb8c9bb62b270fd33dac6b99b9d83808dd114b4310d5178bf67686aa82bd933e,7.926832,0,,F150_TT250,1.0,31.13986,0f18c9552edc2aa4b51b8e23dade4ef1970cd53d263cffb6642a9d290307e5cd,True,SUCCESS_H2S,98.787566,31.477269
110,H2S,9.40838,0,3.339195,,sw0019,sw0021,l_sw0019_sw0021,True,96403,38.664993,13012992,0.8697276191719251,1133204,a30d517a390e7e41840c2898e580bb494feea1ecea96d1998384cc88888aea59,8.474328,1,,F150_TT250,1.0,29.256613,063a31cc7c78e78a8a11e4d218c7b9bfd93f7ddc5b67419a259af07a3571cb9e,True,SUCCESS_H2S,96.687215,29.681044
110,H2S,9.235659,0,3.238598,,sw0021,sw0023,l_sw0021_sw0023,True,97528,38.636981,12857344,0.8878352778933546,1134644,82889b7481c9b72f12d1e95eb2a0a69d3c08dd2e7d0985b3b39f6cd52bf20b1f,8.626292,1,,F150_TT250,1.0,29.401322,759ff59462d4019e107112cf7adff0634ae1706112930ad2d6b9122e9526d934,True,SUCCESS_H2S,98.700235,31.504085
110,H2S,9.23188,0,3.147876,,sw0023,sw0025,l_sw0023_sw0025,True,96564,38.819813,13008896,1.014420362557062,1133757,8e98a19d7f13af3b870801085d98c8cabce327828bbe26083247aea5db9adc3c,21.235641,1,,F150_TT250,1.0,29.587933000000003,1caa2341345e0d3ae2d9e10afd82deb8eb06fe1e0feb0994155388edc2d69b85,True,SUCCESS_H2S,112.77264,32.39759
110,H2S,9.089803999999999,0,3.39709,,sw0025,sw0027,l_sw0025_sw0027,True,96537,39.463606,13017088,0.8836347026188426,1130474,ef6fac5f4b028cbb13b1ae3ead7c101c005f2a0292108ae2938d223a0c1b5989,8.152072,1,,F150_TT250,1.0,30.373801999999998,62e95e5bd8cd9c4e1a9e2ee6602d08a32837942e9f7b5c053fd5d184c8166166,True,SUCCESS_H2S,98.233259,30.773062
110,H2S,9.098066,0,3.389965,,sw0027,sw0029,l_sw0027_sw0029,True,96558,41.831798,13012992,0.9067884650232638,1132572,d6fbaf8eef9acb98c0a4c30346445056214e2764580b1fee8d5605998ababa42,7.718729,1,,F150_TT250,1.0,32.733732,f58f640cf7c894ce976abd39241e6dc816df657ba2bc8878f00f608c782ab957,True,SUCCESS_H2S,100.807252,31.086105
110,H2S,9.435689,0,3.252407,,sw0029,sw0031,l_sw0029_sw0031,True,96653,40.673,13012992,0.8955354900063224,1133398,166cb80bdbe622456b5eea65b6b68b0ee4577b27cae18bf03d8d3ff4f833dad7,7.901232,1,,F150_TT250,1.0,31.237311000000002,004bef7bd77bae2dbe9bc06473c56ebb0bb167bf1e555877901e3b6a20e64e0b,True,SUCCESS_H2S,99.556264,30.869702
110,H2S,8.901918,0,4.41415,,sw0031,sw0033,l_sw0031_sw0033,True,96849,38.183842,13021184,0.881298064258342,1133166,473b82e7d777821e8b5c918435c85c5ac0adc491b892a3302f26e85562569e0b,7.959984,1,,F150_TT250,1.0,29.281923999999997,8008f2ca0265bcbf76042dd4fefe94011e7bef864f55607e6c3fa02dd51b8fdb,True,SUCCESS_H2S,97.973496,30.117136
110,H2S,8.954476,0,3.134147,,sw0033,sw0035,l_sw0033_sw0035,True,96413,38.408053,13004800,0.8619308068527948,1132317,5e40adf88b81b66d831bbf33751bea63868c1a426a2b7e2c334d96630c7d6b58,7.80768,1,,F150_TT250,1.0,29.453577000000003,95ab4b41849d8cab498d692f68a33b09a776b7a865ac67dec8006d2186a646f7,True,SUCCESS_H2S,95.820447,29.975938
110,H2S,9.310639,0,3.15921,,sw0035,sw0037,l_sw0035_sw0037,True,96284,38.728216,13000704,0.8780986085801294,1130629,d328ddf4ad17d2cbe5a8dab406e33ea761af79f23f67e61eab4a6e5f7e6df7d0,8.623005,1,,F150_TT250,1.0,29.417577,4bd0f7377f1242e8e827ce7d0b93b45f6b799c57871d98266e53f455d593be34,True,SUCCESS_H2S,97.617814,30.780073
110,H2S,9.051131999999999,0,3.220231,,sw0037,sw0039,l_sw0037_sw0039,True,96759,38.790075,12845056,1.0079091542480592,1132877,12e93ccb28f7d966ee9b48b927375dd1bf59333dcb32de6c8f62636aef43f636,21.804718,1,,F150_TT250,1.0,29.738943000000003,dbf9f8dfb277664066bf71cfba0d324a6719f51b5983873bac35a9577fc98ee0,True,SUCCESS_H2S,112.048792,31.114071
110,H2S,9.109570000000001,0,3.292233,,sw0039,sw0041,l_sw0039_sw0041,True,96351,39.08143,13012992,0.8761508627341116,1132450,45df570deda656d7af9ef629f4f3f0e514cafb7d51f77b8eae839c54e0a323ae,7.783091,2,,F150_TT250,1.0,29.971859999999996,13b89e0d172b433152da7478b9d2a442738dcdbb15ad318972302e2a02c3a9c8,True,SUCCESS_H2S,97.401284,30.687811
110,H2S,9.139384,0,3.203081,,sw0041,sw0043,l_sw0041_sw0043,True,96800,38.715511,13012992,0.8721302288437206,1133806,bbb2d203ac050178837d5f1993a80a118e07dabc463bec4ca117ab7706362da8,7.762867,2,,F150_TT250,1.0,29.576127,797d8e594bc88a3a573e3e5afe26f3535aa01c5fa7192b425b8a2ef9eefe3de8,True,SUCCESS_H2S,96.954312,30.797158
110,H2S,9.031053,0,3.436994,,sw0043,sw0045,l_sw0043_sw0045,True,96179,39.381608,13004800,0.8758716225627822,1132802,b344eea0bda728c87c862c9389c7ca3d10528c0b754709f783568d4d2cb1315b,7.965506,2,,F150_TT250,1.0,30.350555,9d5016f55054e40e645737f66c6289a7d01efd59a3c5bab985dbd851c82b2cff,True,SUCCESS_H2S,97.370241,30.076821
110,H2S,8.815769,0,3.20357,,sw0045,sw0047,l_sw0045_sw0047,True,96556,38.686773,13008896,0.8628164901472333,1131613,11c3b15b64ba672f2d62974cf87ccaf887804350b322c0ea4e32e08069db69ce,8.027594,2,,F150_TT250,1.0,29.871004000000003,43651eeb59cd8b081e6d999c1767dccb1f8668d6d487614725c8309a17653a03,True,SUCCESS_H2S,95.918908,29.873982
110,H2S,8.876358000000002,0,3.153878,,sw0047,sw0049,l_sw0047_sw0049,True,96007,38.450535,13012992,0.8630082603116043,1131383,27b006f7d3cbce4a7a98c367afa17f87e61e7593509c62b44aaaa851f9e506e7,8.018826,2,,F150_TT250,1.0,29.574177,20fa8ccaf2e228a379c2fb29f28353d7f7c011936c5c05bc76553225b44484ed,True,SUCCESS_H2S,95.940227,30.296493
110,H2S,8.962557,0,3.227199,,sw0051,sw0053,l_sw0051_sw0053,True,96473,39.458093,13017088,0.8932279603400338,1133091,3cd893d12f676071aa22eec17f7b4c3bd0df8272e84aaed7c533f50d274bbf00,8.527145,2,,F150_TT250,1.0,30.495535999999998,742a0215d6c20dffa73e0111f41435d39a05486c73750a283525dfed4663e097,True,SUCCESS_H2S,99.299737,31.025427
110,H2S,9.143557,0,3.028729,,sw0053,sw0055,l_sw0053_sw0055,True,96550,39.636441,13004800,1.0041899428651924,1133272,f7a51ffbc2365fb030abef0eadda4006b4ccacd5aaba9b88db30d7c17de8a95d,21.733698,2,,F150_TT250,1.0,30.492883999999997,e1a46f499fdd2e7c72b5c7bed0488a1939527fc10c5480db1129c037b476d6b5,True,SUCCESS_H2S,111.635329,30.32564
110,H2S,8.836037999999999,0,3.34007,,sw0055,sw0057,l_sw0055_sw0057,True,96289,38.036275,13012992,0.8799123428914226,1131242,c77410bb2fa4e35c93c2658fd01e064161d38ec4052bf11182135b98b4be8682,8.320241,2,,F150_TT250,1.0,29.200237000000005,cc208ba084ffd422e3c560acfaaafb3a708c7a9034572d56f481bca03e16f6e9,True,SUCCESS_H2S,97.819446,31.030733
110,H2S,9.161509,0,3.264636,,sw0057,sw0059,l_sw0057_sw0059,True,96059,41.967612,13004800,0.8965315002891755,1131632,f3ae96d5ed1deb4a12918eb03d3a2e74040033b0dc05ec6e674df2118f276a75,8.128683,2,,F150_TT250,1.0,32.806103,c69b65259ae044bf864c5af15be158c328f5c9e61b821782bbeaeabe7ec07664,True,SUCCESS_H2S,99.66699,29.911002
110,H2S,9.219972,0,3.308177,,sw0059,sw0061,l_sw0059_sw0061,True,96226,38.288628,13017088,0.8623975174493624,1132485,37934f4fd3e884ea3260ee3c28c3ac5b2b74b69ae4fcb1f516d4cd7787b208ca,7.855219,3,,F150_TT250,1.0,29.068656000000004,1d6d075f1b34b0e95508ad02f2f865e65b4089f5fe35b5de0bfe4baa079cbc99,True,SUCCESS_H2S,95.872331,29.989478
110,H2S,9.290083,0,3.306048,,sw0061,sw0063,l_sw0061_sw0063,True,97083,39.72432,13012992,0.8790299248800493,1133841,d03bfec83ad4fcce363e2ac8f2a04a188b4ea7fa7c822003348f912635e59026,8.131221,3,,F150_TT250,1.0,30.434237,23159383094507de28e30407294a9505cde77ffd5cdbb473442c722c4d7c5340,True,SUCCESS_H2S,97.721348,30.112316
110,H2S,9.075336,0,3.376989,,sw0063,sw0065,l_sw0063_sw0065,True,96397,38.516405,13004800,0.8741551271218324,1131726,1b9182b05600ab52b049f341ca8ce9fdf4037a6a1ba98cc42a99af6c423b6ed8,7.92929,3,,F150_TT250,1.0,29.441069,c03ca3c04aeebf20c8dd1ed4b4a72bc719c6aace57cbcd9b0b9013c5102ad970,True,SUCCESS_H2S,97.179419,31.102446
110,H2S,9.358766,0,3.10059,,sw0065,sw0067,l_sw0065_sw0067,True,96287,39.067668,13017088,0.8754519392385692,1130631,978b670c1b1430119f5282cd09f57778b4fa84c9de5aa34a4a2714d821bb1965,8.50311,3,,F150_TT250,1.0,29.708902,58489caa864b8915cc1b4e83ea322d62a400b91d3838880a411582f17a9f3c48,True,SUCCESS_H2S,97.323585,30.278459
110,H2S,9.201363,0,3.156533,,sw0067,sw0069,l_sw0067_sw0069,True,96120,39.702166,13017088,1.0066592344746248,1132611,eededad2f72c9c197cd1fa1c529e55f441f613b6b413c518fed5729bb03d12ec,21.125348,3,,F150_TT250,1.0,30.500802999999998,a0c9d3c62731ff72b4a067c637eb04a1df21d1f70d4a33c4e575d6421c0e729a,True,SUCCESS_H2S,111.909839,30.833721
110,H2S,9.447548999999999,0,3.146075,,sw0069,sw0071,l_sw0069_sw0071,True,96623,39.075226,13025280,0.8954652639322455,1134121,8148110a755dde867f3a21df66c6b2dff5e694f1c2d1f8e147aae6c5fc4d5bf6,7.718541,3,,F150_TT250,1.0,29.627677000000002,29b036ce95f97d8d567c241503681f4e3560820b564aaf93865e919c1ebc810c,True,SUCCESS_H2S,99.548457,32.655032
110,H2S,9.411828,0,3.098293,,sw0071,sw0073,l_sw0071_sw0073,True,96563,38.934074,13029376,0.8754834406746418,1134431,8971f1575cae5ced101eaa12810a84df25bd23121a866c1f3527a0369c0348f5,7.894568,3,,F150_TT250,1.0,29.522246000000003,87888da1b78f028f364860900c31b890caa1eac11a7fb5ed92213c1c1ff2f938,True,SUCCESS_H2S,97.327087,29.865979
