affected_set_key,candidate_group_id,fault_ids,group_size,iteration,scenario,semantic_profile_hash
467dfc362a967daf6665d20870f00f013fa41270245eb7a7d4db051350cdf10f,FG_6989c6e080aeba714ac6c745ba1efe2171da86d0ea456b0d67b922a3811fa790,l_SW_C14_CC_SW_C14_CORE_B;l_SW_C14_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,a662fafdacd4e20c14a3c07b691b4b610f2cd965332fbfd6161ebb2b6fc2f428
4a7484d70046631fe2dc1dcff70d9d15cc9ccd5c07fbb9f24ae7a2cef2aafcc6,FG_b08e6a2cde6f306a68519182b2cadb69c6cd51dfb8738ea0cb056e1153e55d2e,l_SW_C01_CORE_B_SW_C01_M01_CTRL;l_SW_C01_CORE_B_SW_C01_M01_SENS,2,1,L_REDSTAR,cee0ea2aa15f056ccd4bcdc02a503618c2445582e9800a53a6add3b9604d4932
4f10e42f1816258026fb42b6b7eb3fa7b2bbad4c58eb89295c75adbcce21b9fa,FG_521c04913fb8ec587b6bc9598ee5dc21b07ee555c1cd6c9648b3d9c1005ac232,l_SW_C03_CORE_B_SW_C03_M03_CTRL;l_SW_C03_CORE_B_SW_C03_M03_SENS,2,1,L_REDSTAR,68c141f4aa26f5f9ef09e4036b6d9db01f2d0dd0eefcc43335897baf585696b6
514e92100c8604761b015008477be188259983589438b63478d1d9749a6c5df1,FG_fc83ad05c5ca9a9a3aa0b5e26cc48eb058262ae7feef72872eb29d3f66af8395,l_SW_C16_CORE_B_SW_C16_M04_CTRL;l_SW_C16_CORE_B_SW_C16_M04_SENS,2,1,L_REDSTAR,7c155de5b836adf197e0ee651f12781e8f3956aa2ba922d40b0324c1241436d6
5eb7779ddd1e2bb9b135b97c26083eaf4be3ed77910eee1342ecd69cd44a7b88,FG_83e6e29e12266aceb6646f2e6668d67b29b0658883616c552bda5a02c9d6d9b4,l_SW_C08_CORE_B_SW_C08_M03_CTRL;l_SW_C08_CORE_B_SW_C08_M03_SENS,2,1,L_REDSTAR,7fd375aed0ee8a78c6eb373b22ad6aad55f7b077d5bcb4f7d5b3d84e42656b86
5f029531fa622b7140e00002f4eb57cc6f3daf998bd7db3cea8f42575a8267f2,FG_bf3da66cbfaf9f90ee982471a9f0e5037dc391a64207a9a0784c304e14448325,l_SW_C11_CORE_B_SW_C11_M03_CTRL;l_SW_C11_CORE_B_SW_C11_M03_SENS,2,1,L_REDSTAR,f3999752722284bc2f625f4612836ee6a23d048d99392bdc36164f266b3e61c9
61548ea37c77c580826421b643f55a87452be03f612a239d787a876d95302c29,FG_d8073887cac4a3353462ddab9bfd9879be90a1e5aa337fd1fd08934ed8501dd8,l_SW_C05_CORE_B_SW_C05_M02_CTRL;l_SW_C05_CORE_B_SW_C05_M02_SENS,2,1,L_REDSTAR,b808db164c9225082008badedb73ce86ca68c8cc2fc81c21b128cfcd16c6a218
656e2ab3903930e9d9764ec908ba76bad798123d18df3e1753232c145de74775,FG_5b5b05610b2d2d360e7607b78cc5c02495d5b445cc92cf679b548bc7b2b83e3d,l_SW_C12_CORE_B_SW_C12_M01_CTRL;l_SW_C12_CORE_B_SW_C12_M01_SENS,2,1,L_REDSTAR,ee398d3fc7e98c6bdc63150400bd91ff62899722d784436af88520d12de88aeb
6ed1eacf2748e25cdf0c27472f32d9164fdd8c879e33f64f0daadfbd043cbdfb,FG_e5d5f0798195a421d4e3e9343d45e720fb88c811cbb26df28ade3e0bac26f8e6,l_SW_C15_CC_SW_C15_CORE_B;l_SW_C15_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,e564139147b8a7d9a2f36c9409e17d1f633410e6674444feaf7db8e2b1007258
7044b5b144a96e1d11728548dca44034e5a99435ecf5e7af828a65a50fd5f489,FG_5fdcc0ae0a06287ab539578b0bcfaab1f4b9570ff36a032ae1f22b356bc832f5,l_SW_C11_CORE_B_SW_C11_M01_CTRL;l_SW_C11_CORE_B_SW_C11_M01_SENS,2,1,L_REDSTAR,71b279131ba3d92960c282f3b37ce9a2de24c6bd023723aba742fcb32db4e82e
72c67b8bac5cefcd6aefefc9979a40c87da2602fe2070d1f09238f830eb63198,FG_50df3151059c738fd375a0106325ff3d16287a89490561d1d9a3599e60733053,l_SW_C01_CORE_B_SW_C01_M04_CTRL;l_SW_C01_CORE_B_SW_C01_M04_SENS,2,1,L_REDSTAR,c33fc91d41b5c04457672f294840e50f51b40a70eb7a39e0bc09699e5b65488f
7aa1f28a15de6e2f0723beab9d448f04977d77a8cc8301d416c9eb3b8b41692e,FG_434e441849dea5f3bc48f154c3c6124891462d772ad92ede340717990bc6a955,l_SW_C14_CORE_B_SW_C14_M03_CTRL;l_SW_C14_CORE_B_SW_C14_M03_SENS,2,1,L_REDSTAR,bcb61453bc194594223e73bf379eeedd41a87e06896e60e7c224414f09972432
7ac8489d07703b412a95cde7518d9457fdb248cbc96bafc019af338f3f3b0a5f,FG_f490ec8d46fd9897c6846369fb2513a560e99ffe787113ae97466d7233c3ef6a,l_SW_C12_CORE_B_SW_C12_M02_CTRL;l_SW_C12_CORE_B_SW_C12_M02_SENS,2,1,L_REDSTAR,21ab7f3f30b50faae55f181bed22b76a37f6105eb6a9e14446a197fef1a7f667
7c979717e92af267e2cd4e4452ed5d51eb8f64f7b58598789f87eb744d19f862,FG_a6fdd0f777c1f0561567c411a582d0d9ff5f578e47be119f42b4009a2f7deb9a,l_SW_C09_CORE_B_SW_C09_M02_CTRL;l_SW_C09_CORE_B_SW_C09_M02_SENS,2,1,L_REDSTAR,7985bf50a04c083da33e06ea446778e05804ae7b056dc0741c00750cd95ca598
85bb9736286de608c5e9d523b0df5cabe565d7c962eb2107310b6094b19de2f8,FG_5d86e0346f3e896b907c7753de6cf286f1e0c951554152f43daa8cbda7575d56,l_SW_C02_CORE_B_SW_C02_M04_CTRL;l_SW_C02_CORE_B_SW_C02_M04_SENS,2,1,L_REDSTAR,a1717691f2f83dd5a6e4d50c73822aacf4825f938d389bc74a43649c525f13e0
86da2312ed02a9f616fcbdf3d1d5d21695973b5d79a2fdc29735940acccd1309,FG_5275bdd9a682c0578b764af5d2c613c67751a476ceec17e8ddaddc9f38c0c6d4,l_SW_C10_CORE_B_SW_C10_M01_CTRL;l_SW_C10_CORE_B_SW_C10_M01_SENS,2,1,L_REDSTAR,ad294677d47d499c4d9ac19fa074b946a3d825a426877ca25c8932c0fd9ea147
890f1329239601517bccbb23e01f0ed0b2d45b65cd48fa1869d5243787b8b6cc,FG_fb061cb30ba1e06c9797064602faf7d6da036ebc53c8c9adc9be83fe4b24f396,l_SW_C01_CORE_B_SW_C01_M03_CTRL;l_SW_C01_CORE_B_SW_C01_M03_SENS,2,1,L_REDSTAR,5fb4971d25614dc93d53ee4540dc627380e2994a84639a0eb97593b75e48a4da
8b58d87bd2d3eecda461d902702cd47f574c15324b72c26f1fe2f00943d066af,FG_1b1252e9877c154e1437cb9e82242eef5674bcacfd5520e3b55947bb355aa2f0,l_SW_C09_CORE_B_SW_C09_M04_CTRL;l_SW_C09_CORE_B_SW_C09_M04_SENS,2,1,L_REDSTAR,6a48695c27e4a3ae09dc9f777eb5aedb792fcbaea6d6d171785239cc77d62a9e
8c89abedc773be6d2f5d0990f353dc392c7a1ad411984894213367233b2a10a0,FG_c3d383ad04465d1a9e1739cff9c1f5937fb70b653c8145c452ce57bc0567a494,l_SW_C07_CC_SW_C07_CORE_B;l_SW_C07_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,1b026f713c2fa8ad1123840dcb94cc08b6e735fd0cab3f78926dcb4f273ff41f
8d8d63d5e6e551d993c543507287c0a8c866af290da143e9ac50ae6da7a56f22,FG_2e3460ad36199ec04065919881cfde15291d024638bb8ae07078082c1a781282,l_SW_C12_CC_SW_C12_CORE_B;l_SW_C12_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,d590aa2f621fedbf0515668324341a598cf349fa270645cb498db94cfca922c2
926007236aad944222bb8dae7eec9f844bfa378e71de78c6e1d1b47ac79ea3e7,FG_ace940a4b0caa0b6b30c62621007524d04326446255416372da6dc7a08c61325,l_SW_C08_CORE_B_SW_C08_M01_CTRL;l_SW_C08_CORE_B_SW_C08_M01_SENS,2,1,L_REDSTAR,fea726a5b8df6ea95bbe10a34b5d3b8e4a4b5d97bbfe0dfd6478cd2f402b09e8
92f06579a6d701dc4b9aea1b0fe66a7a7cd3d6f72488194b796d2141dd9ffbcc,FG_f285cb2c4f716d4e1d171a4c94bb92fc8f52e75fb85d2da3a3aef717ed7661ad,l_SW_C04_CC_SW_C04_CORE_B;l_SW_C04_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,758809b84dbd577fcc83043faa12bdda3e7e3dceab814fb66e5e119171fee7b3
933e7e4a219b02b676f956adebfbbed1741d5346011a92bd67f4ae05bd5fac45,FG_1ce7de5eec044df52649fdf5e1774382e6bc66aa7996af358b9af2d464dcf6fd,l_SW_C14_CORE_B_SW_C14_M04_CTRL;l_SW_C14_CORE_B_SW_C14_M04_SENS,2,1,L_REDSTAR,9b1bf287458dd3948bd94e226a628ffa6ae130531655b79408a6b43fa4812f34
a4a1407ad1effaf62273cde4b7534f5f6c63c6f3dff40ac7d99189b86403bec8,FG_e7638828de333b446e75e9cd85ce0c6e57e8a9e3e997a4c17b84525077bfd4b3,l_SW_C02_CC_SW_C02_CORE_B;l_SW_C02_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,17a0bee73474a6898beb89f98345edecdaa2e951134ec3ff2626bcefddbbd15c
aeafe231c27110104845fcff8a5d15768f81e5c31718a1636d017cb0c3d5c802,FG_3d8630fdf6bc00a2e019171ad704ffa054ea04564d5a61296e99b2395f7edc14,l_SW_C13_CORE_B_SW_C13_M03_CTRL;l_SW_C13_CORE_B_SW_C13_M03_SENS,2,1,L_REDSTAR,95b90714fd31aa59ef1186e3ee45a2753e42bb6aa78f39d4fc4e4e4139ae0440
af002b811362c42fba4dbdd1e8b5429d82bb0c91516e2ac990a32e2ab899a15b,FG_2bdee841e56f6e1b2c7068734a5d498f23831373ee0c4feda18ee044ea2787d5,l_SW_C11_CORE_B_SW_C11_M04_CTRL;l_SW_C11_CORE_B_SW_C11_M04_SENS,2,1,L_REDSTAR,c2bcb622d10a6d17fe9a60ec5c2ecfe94f8aeb34d8262df11f8f1bbd6554671d
b74b03f7097de117c319119cb69d683e68d28515dcad35d7765f8954d643c099,FG_49f045aa699ca5ab586dab9bf847a9bd13478e97ea9d7fa54640677d30a1491e,l_SW_C15_CORE_B_SW_C15_M03_CTRL;l_SW_C15_CORE_B_SW_C15_M03_SENS,2,1,L_REDSTAR,1ab6aed0b7f5df096ab22da1b12e87ae63834292c03aa0bb4d647a6faa126e26
bb72d1bafc352e9628ac02d38d9b4c42e883a55c76305403ea2d9a36399fec5d,FG_3309f31454841db8308a4532da7e3464d05eeb54e94e17cbcc74ca5efa76fef9,l_SW_C10_CORE_B_SW_C10_M04_CTRL;l_SW_C10_CORE_B_SW_C10_M04_SENS,2,1,L_REDSTAR,5483fd66bfeb2cf87ef05bee67666e5b4ff34f2b79d78563b88891f9ac68a56e
bc0d6b0fad308c413f4c30320b9546d73d8ec9f7fcfcd7c12764c718c0b802c5,FG_e3f1ed376dae0c2d8ba851f8cfc1d7f00a383fbc60e73eb359f1046e6f884d4a,l_SW_C05_CORE_B_SW_C05_M01_CTRL;l_SW_C05_CORE_B_SW_C05_M01_SENS,2,1,L_REDSTAR,ecbde26688166a155cd6f5c7e8822ab24a2f3055b954f1cf381a2122b8655dc0
bd3da180f808411d7559fcf5a40756be7e266869c4867798f04c2ede7e8c0c41,FG_6ff60352a95b849152ec72d42a7ab90db272f492271fb8820ea9859e677078c0,l_SW_C06_CORE_B_SW_C06_M04_CTRL;l_SW_C06_CORE_B_SW_C06_M04_SENS,2,1,L_REDSTAR,76ac21ad1e6dc750725b5e38bafdc1f063c9299f50219fc774952e2f9044cec0
c2a9df870f53639118d2fd584345d704901c279f09594bf0aa922a02f1608380,FG_2d6cdb1cb3d99d2a8afc4b556f5a0e4ef4631f0a54747ec480e06fbbcc8a4553,l_SW_C15_CORE_B_SW_C15_M04_CTRL;l_SW_C15_CORE_B_SW_C15_M04_SENS,2,1,L_REDSTAR,c6cc13f90120fa6de225925b068af343ae3f9e61d4d846c08490f3ff05aaec2d
c2d2c94965ff91f310a28677ea0d1c4001c018e83314b5a23585a16a13cba1ca,FG_f0c261d033f793d211c0052d6e48f528e7d32b4bfec04acb2445532daf13ec7d,l_SW_C07_CORE_B_SW_C07_M03_CTRL;l_SW_C07_CORE_B_SW_C07_M03_SENS,2,1,L_REDSTAR,e22f579d1fb81e98c8fcdf55dea5efbb3222566c7efb210d72335b2996bd942a
c723707f6009cf9b1b621aa50cf38f802d313dc097d093e63a2e894bfaf9c823,FG_673bf832a57ee9db94cc65eab01e4d56b2784bbf3a393b99ec22cee652edb198,l_SW_C06_CORE_B_SW_C06_M03_CTRL;l_SW_C06_CORE_B_SW_C06_M03_SENS,2,1,L_REDSTAR,65aedf5b2c171281119a0fbf3e5f79cc784ddb5bf508b7209947642c3ca2d387
d1bc7146ae161a6d5dde0e03988115ed6cfcc2f0e4f46bc66f90191d0d6187f8,FG_0adc50c9df4094d65edf4cb6001a8bbab6b5f3beafdd54adc2fe92d604664dac,l_SW_C11_CORE_B_SW_C11_M02_CTRL;l_SW_C11_CORE_B_SW_C11_M02_SENS,2,1,L_REDSTAR,52cdb9ec9dbdd60cadd1a1d1557c3fb7cdcbc0d0665c8dd046b25923c9a7f34b
d3a5630349e3daa661dd40f5c12b6a30052707e6c2b2d1642c7c853491cfdfd3,FG_3e8ec0a71c48204a6c96436c01a68ea305ee9094a6824126c9a3f410b93b494e,l_SW_C13_CORE_B_SW_C13_M04_CTRL;l_SW_C13_CORE_B_SW_C13_M04_SENS,2,1,L_REDSTAR,9a505567b2775ca05c582968cb909a914434068daf24271783c38a46d1273078
db0832995ee19ca411f4d43e598d8839d4f5308dbbdc76b5ab64c2f8dce846e0,FG_cbe04949dd8ebf06e01428d7c6271d4595b0364839b356bda4fee4c247847d7f,l_SW_C14_CORE_B_SW_C14_M02_CTRL;l_SW_C14_CORE_B_SW_C14_M02_SENS,2,1,L_REDSTAR,7758ab3ac2637fa9fddec62121f885be165911af21296721019772f0156a1edc
db2bb3355ead518a39cde59f8da4daace7958843dbceeeae1b3fc74b18d97a53,FG_1a07092b9a09766850a931812035859d59323e84099930e772fd17023276cf34,l_SW_C07_CORE_B_SW_C07_M01_CTRL;l_SW_C07_CORE_B_SW_C07_M01_SENS,2,1,L_REDSTAR,e8bfe3d6378cd8cdeb189efc8ae376ec12d2f0f8942815504d944d26f3ae58ec
db4c4e87d4c68f29175157333306517d63685e6ae712ee800d28154b9f7537ba,FG_ad15851dc3a2d66c511d3bfe55ecc713701253b809020a1a0fb8129360eeeb75,l_SW_C06_CC_SW_C06_CORE_B;l_SW_C06_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,3ff33acecf67c7ffae4a79c3c89783fb9ec7fffbd098de7297aa21b5a53558f4
dbb9b4ffd0f0d7b16d6cb805ae1702d89dc215f6ce0e7259e668c4031c46bf00,FG_c2868d464d2320b10ba31c9946be844f53cea897893834c0a8524a43f8ce7221,l_SW_C15_CORE_B_SW_C15_M02_CTRL;l_SW_C15_CORE_B_SW_C15_M02_SENS,2,1,L_REDSTAR,012067333cd36a41ffe3ab37a775ccbed28972ddd3c25237cfeeeb288a5274dd
e86a0ae341e7a0f80335c0b90c4d09bd2b30f79b982d95f314e06e4c9f092274,FG_70c76ecf21f2fecb7bfeb3a01af63fe67b32832ae4d3c63a58a039cdecc97397,l_SW_C01_CC_SW_C01_CORE_B;l_SW_C01_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,2a2e27fec8f217c404fd498b8ad0b1f780f6ca579f7a2d57ee77686ac96d4814
e9033a83509b04a63c1f627a5819c1c0e5eb7f4c1f322f89b2edfe4c05ffb37b,FG_f7119827a5142bfc168f2e8af4eed713ac2157cc1abe59cf09ea63394aabc859,l_SW_C16_CORE_B_SW_C16_M02_CTRL;l_SW_C16_CORE_B_SW_C16_M02_SENS,2,1,L_REDSTAR,eac0d8202ebd9da950cce36642b229841cb1b08faff76efc7f6a06a2efdc655a
f1d704fb804b7ee622f951127b6e16c364794e0ef538a452bdf0a9ffb0d80bbf,FG_09c6f6b9e74f7b0f64f6d40e5b5a6148680e1d9fb116039dc608e593a1e8b188,l_SW_C04_CORE_B_SW_C04_M02_CTRL;l_SW_C04_CORE_B_SW_C04_M02_SENS,2,1,L_REDSTAR,49bbe2219b1ae68041f4ca76d4a37c255d654a2038bc0dd03ade05df87f2aba6
f66e1df54fe5306a0a4189aba3bc74bc619833269f555d9d53fa9ca713412fe0,FG_94bf9af8c071771621650a7673e18dc1e82aa81138c1aa38292c031bcc0fb065,l_SW_C10_CORE_B_SW_C10_M03_CTRL;l_SW_C10_CORE_B_SW_C10_M03_SENS,2,1,L_REDSTAR,40b0a5bc26f1d884f6a51f1007592b32ee23423397ff2c4866e18e934c475022
f7ce36dcdcef17453451becf0e21832667a56595b4c845812de0e0c68174f426,FG_2718d673a9013bdbbeff6e38000de6655fb40a8c1af6c7163643cea29accff5c,l_SW_C02_CORE_B_SW_C02_M03_CTRL;l_SW_C02_CORE_B_SW_C02_M03_SENS,2,1,L_REDSTAR,968e2c1f694606129cf9f53f565787c6fc336923d072510dd4e9d2126eb861d9
f9747a63d3e7a5db574d5c22e1ba03bff42559d3aa4879aff5971912edbb6beb,FG_94a2f5a6e1dae924b2bc2802a483b75dda3c0d97f6e383cbe4291d9576301ca9,l_SW_C05_CORE_B_SW_C05_M04_CTRL;l_SW_C05_CORE_B_SW_C05_M04_SENS,2,1,L_REDSTAR,0aa56c3a76fd885b8f4c75ddcdb8c0bf88ccc081ae01be1d09932bbaa189537c
f9982aa60d1b128aec31107d248ee92cfa351739c0fca38a7ab05450c0f765bb,FG_e19c089d3d0a4a3605ed483cd62567f0537ab9611e17cccc8dedeae874db829d,l_SW_C06_CORE_B_SW_C06_M01_CTRL;l_SW_C06_CORE_B_SW_C06_M01_SENS,2,1,L_REDSTAR,a812acb9523c891d8e624b9e1a7404857bf77c262d1b5268fde156a963ce8b4d
fa77783311f03b11dff09af2eeab817f481047604fecd173f93d227e1751e399,FG_ea78912c42734623b4ce56a900189acca184767e943caa1ba3f79cb83255849d,l_SW_C10_CC_SW_C10_CORE_B;l_SW_C10_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,a5b604015344ee86ef6970fd2d8db67c488066d8faceabeb05133f3bbdccb267
fbaca9580c404577f6a532bd5d914b2665dfb10cf7117a0d06d8ab0e27bd3357,FG_92704bde3dbd8be4ed93c37fae54eef102f84207792c97f756238def5d8d325f,l_SW_C12_CORE_B_SW_C12_M04_CTRL;l_SW_C12_CORE_B_SW_C12_M04_SENS,2,1,L_REDSTAR,32e57e16a000c59f25701300066270cf72d0846ef52abeac60061f04ab2725c6
feff4f27d43988c241a4d33333efe352e458e1bfd2eefbe83ec04d5e327ad79a,FG_a4fccb70100997fc24e0f5610ce3a0567c248411d2db41948277c0af573c9097,l_SW_C10_CORE_B_SW_C10_M02_CTRL;l_SW_C10_CORE_B_SW_C10_M02_SENS,2,1,L_REDSTAR,eedb751f22ebbaaf5e411282cc25bc24ec2628ebd961e16197b15d308e9c53c7
0568b4d0eed091ccc5b0f7f6c30f19eb69e96fb7be5899fd60e9132f9de6f5dc,FG_b8851b0ff033184d06ef963910ceedc54dee7f983f1b0140fdcceab66dce44ad,l_SW_BB_C01_A_SW_BB_C16_B;l_SW_BB_C16_A_SW_BB_C16_B,2,1,L_ROR,f3e50017244120342926564640105991456352c7188de010549a412e15a5ff67
