candidate_first_egress_count,canonical_source_egress,density,destination,first_egress_id,first_egress_link,flow_id,flow_kind,qualification_basis,qualification_pass,scale,scenario,source,source_node_type,source_outgoing_egress_count,topology,unavoidable_first_egress
,S2_C02_M03,D050,PLC_C02_M03,S2_C02_M03->SW_C02_M03_SENS,a_S2_C02_M03_SW_C02_M03_SENS,SC_S2_C02_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C02_M03,end_system,1,REDSTAR,True
,S2_C03_M02,D050,PLC_C03_M02,S2_C03_M02->SW_C03_M02_SENS,a_S2_C03_M02_SW_C03_M02_SENS,SC_S2_C03_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C03_M02,end_system,1,REDSTAR,True
,S2_C03_M03,D050,PLC_C03_M03,S2_C03_M03->SW_C03_M03_SENS,a_S2_C03_M03_SW_C03_M03_SENS,SC_S2_C03_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C03_M03,end_system,1,REDSTAR,True
,S2_C04_M01,D050,PLC_C04_M01,S2_C04_M01->SW_C04_M01_SENS,a_S2_C04_M01_SW_C04_M01_SENS,SC_S2_C04_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C04_M01,end_system,1,REDSTAR,True
,S2_C04_M02,D050,PLC_C04_M02,S2_C04_M02->SW_C04_M02_SENS,a_S2_C04_M02_SW_C04_M02_SENS,SC_S2_C04_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C04_M02,end_system,1,REDSTAR,True
,S2_C06_M02,D050,PLC_C06_M02,S2_C06_M02->SW_C06_M02_SENS,a_S2_C06_M02_SW_C06_M02_SENS,SC_S2_C06_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C06_M02,end_system,1,REDSTAR,True
,S2_C07_M01,D050,PLC_C07_M01,S2_C07_M01->SW_C07_M01_SENS,a_S2_C07_M01_SW_C07_M01_SENS,SC_S2_C07_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C07_M01,end_system,1,REDSTAR,True
,S2_C08_M01,D050,PLC_C08_M01,S2_C08_M01->SW_C08_M01_SENS,a_S2_C08_M01_SW_C08_M01_SENS,SC_S2_C08_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C08_M01,end_system,1,REDSTAR,True
,S2_C08_M02,D050,PLC_C08_M02,S2_C08_M02->SW_C08_M02_SENS,a_S2_C08_M02_SW_C08_M02_SENS,SC_S2_C08_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C08_M02,end_system,1,REDSTAR,True
,S3_C01_M01,D050,PLC_C01_M01,S3_C01_M01->SW_C01_M01_SENS,a_S3_C01_M01_SW_C01_M01_SENS,SC_S3_C01_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C01_M01,end_system,1,REDSTAR,True
,S3_C01_M02,D050,PLC_C01_M02,S3_C01_M02->SW_C01_M02_SENS,a_S3_C01_M02_SW_C01_M02_SENS,SC_S3_C01_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C01_M02,end_system,1,REDSTAR,True
,S3_C02_M02,D050,PLC_C02_M02,S3_C02_M02->SW_C02_M02_SENS,a_S3_C02_M02_SW_C02_M02_SENS,SC_S3_C02_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C02_M02,end_system,1,REDSTAR,True
,S3_C03_M01,D050,PLC_C03_M01,S3_C03_M01->SW_C03_M01_SENS,a_S3_C03_M01_SW_C03_M01_SENS,SC_S3_C03_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C03_M01,end_system,1,REDSTAR,True
,S3_C05_M01,D050,PLC_C05_M01,S3_C05_M01->SW_C05_M01_SENS,a_S3_C05_M01_SW_C05_M01_SENS,SC_S3_C05_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C05_M01,end_system,1,REDSTAR,True
,S3_C05_M02,D050,PLC_C05_M02,S3_C05_M02->SW_C05_M02_SENS,a_S3_C05_M02_SW_C05_M02_SENS,SC_S3_C05_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C05_M02,end_system,1,REDSTAR,True
,S3_C06_M03,D050,PLC_C06_M03,S3_C06_M03->SW_C06_M03_SENS,a_S3_C06_M03_SW_C06_M03_SENS,SC_S3_C06_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C06_M03,end_system,1,REDSTAR,True
,S3_C07_M01,D050,PLC_C07_M01,S3_C07_M01->SW_C07_M01_SENS,a_S3_C07_M01_SW_C07_M01_SENS,SC_S3_C07_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C07_M01,end_system,1,REDSTAR,True
,S3_C07_M02,D050,PLC_C07_M02,S3_C07_M02->SW_C07_M02_SENS,a_S3_C07_M02_SW_C07_M02_SENS,SC_S3_C07_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C07_M02,end_system,1,REDSTAR,True
,S3_C07_M03,D050,PLC_C07_M03,S3_C07_M03->SW_C07_M03_SENS,a_S3_C07_M03_SW_C07_M03_SENS,SC_S3_C07_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C07_M03,end_system,1,REDSTAR,True
,S3_C08_M03,D050,PLC_C08_M03,S3_C08_M03->SW_C08_M03_SENS,a_S3_C08_M03_SW_C08_M03_SENS,SC_S3_C08_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C08_M03,end_system,1,REDSTAR,True
,S4_C01_M01,D050,PLC_C01_M01,S4_C01_M01->SW_C01_M01_SENS,a_S4_C01_M01_SW_C01_M01_SENS,SC_S4_C01_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C01_M01,end_system,1,REDSTAR,True
,S4_C01_M03,D050,PLC_C01_M03,S4_C01_M03->SW_C01_M03_SENS,a_S4_C01_M03_SW_C01_M03_SENS,SC_S4_C01_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C01_M03,end_system,1,REDSTAR,True
,S4_C02_M01,D050,PLC_C02_M01,S4_C02_M01->SW_C02_M01_SENS,a_S4_C02_M01_SW_C02_M01_SENS,SC_S4_C02_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C02_M01,end_system,1,REDSTAR,True
,S4_C02_M03,D050,PLC_C02_M03,S4_C02_M03->SW_C02_M03_SENS,a_S4_C02_M03_SW_C02_M03_SENS,SC_S4_C02_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C02_M03,end_system,1,REDSTAR,True
,S4_C03_M01,D050,PLC_C03_M01,S4_C03_M01->SW_C03_M01_SENS,a_S4_C03_M01_SW_C03_M01_SENS,SC_S4_C03_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C03_M01,end_system,1,REDSTAR,True
,S4_C03_M03,D050,PLC_C03_M03,S4_C03_M03->SW_C03_M03_SENS,a_S4_C03_M03_SW_C03_M03_SENS,SC_S4_C03_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C03_M03,end_system,1,REDSTAR,True
,S4_C04_M02,D050,PLC_C04_M02,S4_C04_M02->SW_C04_M02_SENS,a_S4_C04_M02_SW_C04_M02_SENS,SC_S4_C04_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C04_M02,end_system,1,REDSTAR,True
,S4_C04_M03,D050,PLC_C04_M03,S4_C04_M03->SW_C04_M03_SENS,a_S4_C04_M03_SW_C04_M03_SENS,SC_S4_C04_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C04_M03,end_system,1,REDSTAR,True
,S4_C05_M03,D050,PLC_C05_M03,S4_C05_M03->SW_C05_M03_SENS,a_S4_C05_M03_SW_C05_M03_SENS,SC_S4_C05_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C05_M03,end_system,1,REDSTAR,True
,S4_C06_M02,D050,PLC_C06_M02,S4_C06_M02->SW_C06_M02_SENS,a_S4_C06_M02_SW_C06_M02_SENS,SC_S4_C06_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C06_M02,end_system,1,REDSTAR,True
,S4_C06_M03,D050,PLC_C06_M03,S4_C06_M03->SW_C06_M03_SENS,a_S4_C06_M03_SW_C06_M03_SENS,SC_S4_C06_M03,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C06_M03,end_system,1,REDSTAR,True
,S4_C07_M02,D050,PLC_C07_M02,S4_C07_M02->SW_C07_M02_SENS,a_S4_C07_M02_SW_C07_M02_SENS,SC_S4_C07_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C07_M02,end_system,1,REDSTAR,True
,S4_C08_M01,D050,PLC_C08_M01,S4_C08_M01->SW_C08_M01_SENS,a_S4_C08_M01_SW_C08_M01_SENS,SC_S4_C08_M01,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C08_M01,end_system,1,REDSTAR,True
,S4_C08_M02,D050,PLC_C08_M02,S4_C08_M02->SW_C08_M02_SENS,a_S4_C08_M02_SW_C08_M02_SENS,SC_S4_C08_M02,SensorCyclic,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C08_M02,end_system,1,REDSTAR,True
,S1_C01_M01,D050,PLC_C01_M01,S1_C01_M01->SW_C01_M01_SENS,a_S1_C01_M01_SW_C01_M01_SENS,SF_S1_C01_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C01_M01,end_system,1,REDSTAR,True
,S1_C02_M01,D050,PLC_C02_M01,S1_C02_M01->SW_C02_M01_SENS,a_S1_C02_M01_SW_C02_M01_SENS,SF_S1_C02_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C02_M01,end_system,1,REDSTAR,True
,S1_C03_M03,D050,PLC_C03_M03,S1_C03_M03->SW_C03_M03_SENS,a_S1_C03_M03_SW_C03_M03_SENS,SF_S1_C03_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C03_M03,end_system,1,REDSTAR,True
,S1_C04_M03,D050,PLC_C04_M03,S1_C04_M03->SW_C04_M03_SENS,a_S1_C04_M03_SW_C04_M03_SENS,SF_S1_C04_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C04_M03,end_system,1,REDSTAR,True
,S1_C05_M03,D050,PLC_C05_M03,S1_C05_M03->SW_C05_M03_SENS,a_S1_C05_M03_SW_C05_M03_SENS,SF_S1_C05_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C05_M03,end_system,1,REDSTAR,True
,S1_C06_M01,D050,PLC_C06_M01,S1_C06_M01->SW_C06_M01_SENS,a_S1_C06_M01_SW_C06_M01_SENS,SF_S1_C06_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C06_M01,end_system,1,REDSTAR,True
,S1_C06_M03,D050,PLC_C06_M03,S1_C06_M03->SW_C06_M03_SENS,a_S1_C06_M03_SW_C06_M03_SENS,SF_S1_C06_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C06_M03,end_system,1,REDSTAR,True
,S1_C07_M01,D050,PLC_C07_M01,S1_C07_M01->SW_C07_M01_SENS,a_S1_C07_M01_SW_C07_M01_SENS,SF_S1_C07_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C07_M01,end_system,1,REDSTAR,True
,S1_C07_M02,D050,PLC_C07_M02,S1_C07_M02->SW_C07_M02_SENS,a_S1_C07_M02_SW_C07_M02_SENS,SF_S1_C07_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C07_M02,end_system,1,REDSTAR,True
,S1_C07_M03,D050,PLC_C07_M03,S1_C07_M03->SW_C07_M03_SENS,a_S1_C07_M03_SW_C07_M03_SENS,SF_S1_C07_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C07_M03,end_system,1,REDSTAR,True
,S1_C08_M02,D050,PLC_C08_M02,S1_C08_M02->SW_C08_M02_SENS,a_S1_C08_M02_SW_C08_M02_SENS,SF_S1_C08_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S1_C08_M02,end_system,1,REDSTAR,True
,S2_C01_M02,D050,PLC_C01_M02,S2_C01_M02->SW_C01_M02_SENS,a_S2_C01_M02_SW_C01_M02_SENS,SF_S2_C01_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C01_M02,end_system,1,REDSTAR,True
,S2_C01_M03,D050,PLC_C01_M03,S2_C01_M03->SW_C01_M03_SENS,a_S2_C01_M03_SW_C01_M03_SENS,SF_S2_C01_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C01_M03,end_system,1,REDSTAR,True
,S2_C02_M03,D050,PLC_C02_M03,S2_C02_M03->SW_C02_M03_SENS,a_S2_C02_M03_SW_C02_M03_SENS,SF_S2_C02_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C02_M03,end_system,1,REDSTAR,True
,S2_C03_M03,D050,PLC_C03_M03,S2_C03_M03->SW_C03_M03_SENS,a_S2_C03_M03_SW_C03_M03_SENS,SF_S2_C03_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C03_M03,end_system,1,REDSTAR,True
,S2_C04_M02,D050,PLC_C04_M02,S2_C04_M02->SW_C04_M02_SENS,a_S2_C04_M02_SW_C04_M02_SENS,SF_S2_C04_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C04_M02,end_system,1,REDSTAR,True
,S2_C04_M03,D050,PLC_C04_M03,S2_C04_M03->SW_C04_M03_SENS,a_S2_C04_M03_SW_C04_M03_SENS,SF_S2_C04_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C04_M03,end_system,1,REDSTAR,True
,S2_C05_M02,D050,PLC_C05_M02,S2_C05_M02->SW_C05_M02_SENS,a_S2_C05_M02_SW_C05_M02_SENS,SF_S2_C05_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C05_M02,end_system,1,REDSTAR,True
,S2_C05_M03,D050,PLC_C05_M03,S2_C05_M03->SW_C05_M03_SENS,a_S2_C05_M03_SW_C05_M03_SENS,SF_S2_C05_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C05_M03,end_system,1,REDSTAR,True
,S2_C07_M02,D050,PLC_C07_M02,S2_C07_M02->SW_C07_M02_SENS,a_S2_C07_M02_SW_C07_M02_SENS,SF_S2_C07_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C07_M02,end_system,1,REDSTAR,True
,S2_C07_M03,D050,PLC_C07_M03,S2_C07_M03->SW_C07_M03_SENS,a_S2_C07_M03_SW_C07_M03_SENS,SF_S2_C07_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C07_M03,end_system,1,REDSTAR,True
,S2_C08_M01,D050,PLC_C08_M01,S2_C08_M01->SW_C08_M01_SENS,a_S2_C08_M01_SW_C08_M01_SENS,SF_S2_C08_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C08_M01,end_system,1,REDSTAR,True
,S2_C08_M03,D050,PLC_C08_M03,S2_C08_M03->SW_C08_M03_SENS,a_S2_C08_M03_SW_C08_M03_SENS,SF_S2_C08_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S2_C08_M03,end_system,1,REDSTAR,True
,S3_C01_M03,D050,PLC_C01_M03,S3_C01_M03->SW_C01_M03_SENS,a_S3_C01_M03_SW_C01_M03_SENS,SF_S3_C01_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C01_M03,end_system,1,REDSTAR,True
,S3_C02_M01,D050,PLC_C02_M01,S3_C02_M01->SW_C02_M01_SENS,a_S3_C02_M01_SW_C02_M01_SENS,SF_S3_C02_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C02_M01,end_system,1,REDSTAR,True
,S3_C03_M03,D050,PLC_C03_M03,S3_C03_M03->SW_C03_M03_SENS,a_S3_C03_M03_SW_C03_M03_SENS,SF_S3_C03_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C03_M03,end_system,1,REDSTAR,True
,S3_C04_M01,D050,PLC_C04_M01,S3_C04_M01->SW_C04_M01_SENS,a_S3_C04_M01_SW_C04_M01_SENS,SF_S3_C04_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C04_M01,end_system,1,REDSTAR,True
,S3_C04_M02,D050,PLC_C04_M02,S3_C04_M02->SW_C04_M02_SENS,a_S3_C04_M02_SW_C04_M02_SENS,SF_S3_C04_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C04_M02,end_system,1,REDSTAR,True
,S3_C04_M03,D050,PLC_C04_M03,S3_C04_M03->SW_C04_M03_SENS,a_S3_C04_M03_SW_C04_M03_SENS,SF_S3_C04_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C04_M03,end_system,1,REDSTAR,True
,S3_C06_M01,D050,PLC_C06_M01,S3_C06_M01->SW_C06_M01_SENS,a_S3_C06_M01_SW_C06_M01_SENS,SF_S3_C06_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C06_M01,end_system,1,REDSTAR,True
,S3_C07_M01,D050,PLC_C07_M01,S3_C07_M01->SW_C07_M01_SENS,a_S3_C07_M01_SW_C07_M01_SENS,SF_S3_C07_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C07_M01,end_system,1,REDSTAR,True
,S3_C07_M03,D050,PLC_C07_M03,S3_C07_M03->SW_C07_M03_SENS,a_S3_C07_M03_SW_C07_M03_SENS,SF_S3_C07_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C07_M03,end_system,1,REDSTAR,True
,S3_C08_M02,D050,PLC_C08_M02,S3_C08_M02->SW_C08_M02_SENS,a_S3_C08_M02_SW_C08_M02_SENS,SF_S3_C08_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C08_M02,end_system,1,REDSTAR,True
,S3_C08_M03,D050,PLC_C08_M03,S3_C08_M03->SW_C08_M03_SENS,a_S3_C08_M03_SW_C08_M03_SENS,SF_S3_C08_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S3_C08_M03,end_system,1,REDSTAR,True
,S4_C01_M03,D050,PLC_C01_M03,S4_C01_M03->SW_C01_M03_SENS,a_S4_C01_M03_SW_C01_M03_SENS,SF_S4_C01_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C01_M03,end_system,1,REDSTAR,True
,S4_C02_M01,D050,PLC_C02_M01,S4_C02_M01->SW_C02_M01_SENS,a_S4_C02_M01_SW_C02_M01_SENS,SF_S4_C02_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C02_M01,end_system,1,REDSTAR,True
,S4_C02_M02,D050,PLC_C02_M02,S4_C02_M02->SW_C02_M02_SENS,a_S4_C02_M02_SW_C02_M02_SENS,SF_S4_C02_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C02_M02,end_system,1,REDSTAR,True
,S4_C03_M01,D050,PLC_C03_M01,S4_C03_M01->SW_C03_M01_SENS,a_S4_C03_M01_SW_C03_M01_SENS,SF_S4_C03_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C03_M01,end_system,1,REDSTAR,True
,S4_C03_M02,D050,PLC_C03_M02,S4_C03_M02->SW_C03_M02_SENS,a_S4_C03_M02_SW_C03_M02_SENS,SF_S4_C03_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C03_M02,end_system,1,REDSTAR,True
,S4_C03_M03,D050,PLC_C03_M03,S4_C03_M03->SW_C03_M03_SENS,a_S4_C03_M03_SW_C03_M03_SENS,SF_S4_C03_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C03_M03,end_system,1,REDSTAR,True
,S4_C04_M03,D050,PLC_C04_M03,S4_C04_M03->SW_C04_M03_SENS,a_S4_C04_M03_SW_C04_M03_SENS,SF_S4_C04_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C04_M03,end_system,1,REDSTAR,True
,S4_C05_M01,D050,PLC_C05_M01,S4_C05_M01->SW_C05_M01_SENS,a_S4_C05_M01_SW_C05_M01_SENS,SF_S4_C05_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C05_M01,end_system,1,REDSTAR,True
,S4_C05_M02,D050,PLC_C05_M02,S4_C05_M02->SW_C05_M02_SENS,a_S4_C05_M02_SW_C05_M02_SENS,SF_S4_C05_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C05_M02,end_system,1,REDSTAR,True
,S4_C06_M01,D050,PLC_C06_M01,S4_C06_M01->SW_C06_M01_SENS,a_S4_C06_M01_SW_C06_M01_SENS,SF_S4_C06_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C06_M01,end_system,1,REDSTAR,True
,S4_C07_M02,D050,PLC_C07_M02,S4_C07_M02->SW_C07_M02_SENS,a_S4_C07_M02_SW_C07_M02_SENS,SF_S4_C07_M02,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C07_M02,end_system,1,REDSTAR,True
,S4_C07_M03,D050,PLC_C07_M03,S4_C07_M03->SW_C07_M03_SENS,a_S4_C07_M03_SW_C07_M03_SENS,SF_S4_C07_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C07_M03,end_system,1,REDSTAR,True
,S4_C08_M01,D050,PLC_C08_M01,S4_C08_M01->SW_C08_M01_SENS,a_S4_C08_M01_SW_C08_M01_SENS,SF_S4_C08_M01,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C08_M01,end_system,1,REDSTAR,True
,S4_C08_M03,D050,PLC_C08_M03,S4_C08_M03->SW_C08_M03_SENS,a_S4_C08_M03_SW_C08_M03_SENS,SF_S4_C08_M03,SensorFast,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,S4_C08_M03,end_system,1,REDSTAR,True
,PLC_C02_M01,D050,CC_C02,PLC_C02_M01->SW_C02_M01_CTRL,a_PLC_C02_M01_SW_C02_M01_CTRL,STAT_PLC_C02_M01,MachineStatus,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,PLC_C02_M01,end_system,1,REDSTAR,True
,PLC_C03_M02,D050,CC_C03,PLC_C03_M02->SW_C03_M02_CTRL,a_PLC_C03_M02_SW_C03_M02_CTRL,STAT_PLC_C03_M02,MachineStatus,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,PLC_C03_M02,end_system,1,REDSTAR,True
,PLC_C03_M03,D050,CC_C03,PLC_C03_M03->SW_C03_M03_CTRL,a_PLC_C03_M03_SW_C03_M03_CTRL,STAT_PLC_C03_M03,MachineStatus,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,PLC_C03_M03,end_system,1,REDSTAR,True
,PLC_C04_M02,D050,CC_C04,PLC_C04_M02->SW_C04_M02_CTRL,a_PLC_C04_M02_SW_C04_M02_CTRL,STAT_PLC_C04_M02,MachineStatus,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,PLC_C04_M02,end_system,1,REDSTAR,True
,PLC_C05_M03,D050,CC_C05,PLC_C05_M03->SW_C05_M03_CTRL,a_PLC_C05_M03_SW_C05_M03_CTRL,STAT_PLC_C05_M03,MachineStatus,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,PLC_C05_M03,end_system,1,REDSTAR,True
,PLC_C06_M01,D050,CC_C06,PLC_C06_M01->SW_C06_M01_CTRL,a_PLC_C06_M01_SW_C06_M01_CTRL,STAT_PLC_C06_M01,MachineStatus,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,PLC_C06_M01,end_system,1,REDSTAR,True
,PLC_C06_M02,D050,CC_C06,PLC_C06_M02->SW_C06_M02_CTRL,a_PLC_C06_M02_SW_C06_M02_CTRL,STAT_PLC_C06_M02,MachineStatus,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,PLC_C06_M02,end_system,1,REDSTAR,True
,PLC_C06_M03,D050,CC_C06,PLC_C06_M03->SW_C06_M03_CTRL,a_PLC_C06_M03_SW_C06_M03_CTRL,STAT_PLC_C06_M03,MachineStatus,UNIQUE_SOURCE_DATA_PLANE_EGRESS,True,M,M_REDSTAR,PLC_C06_M03,end_system,1,REDSTAR,True
