P0_route_links_abandoned,changed_affected_flow_count,changed_route_flow_count,changed_route_flow_ratio,changed_unaffected_flow_count,changed_unaffected_flow_ratio,fault_id,hop_delta_total,max_hop_delta,mean_hop_delta_per_changed_flow,new_physical_links_used,scenario,total_P0_hops,total_PF_hops
l_SW_C08_CORE_A_SW_C08_M04_ACT,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C08_CORE_A_SW_C08_M04_ACT,0,0,0.0,l_SW_C07_CORE_B_SW_FACTORY_CORE_B;l_SW_C08_CORE_A_SW_FACTORY_CORE_B;l_SW_C08_CORE_B_SW_C08_M04_ACT;l_SW_C09_CORE_A_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C08_CORE_A_SW_C08_M04_ACT;l_SW_C08_CORE_A_SW_C08_M04_CTRL,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C08_CORE_A_SW_C08_M04_CTRL,0,0,0.0,l_SW_C07_CORE_B_SW_FACTORY_CORE_B;l_SW_C08_CORE_A_SW_FACTORY_CORE_B;l_SW_C08_CORE_B_SW_C08_M04_ACT;l_SW_C09_CORE_A_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C08_CORE_A_SW_FACTORY_CORE_A,3,6,0.00646551724137931,3,0.003243243243243243,l_SW_C08_CORE_A_SW_FACTORY_CORE_A,0,0,0.0,l_SW_C07_CORE_B_SW_FACTORY_CORE_B;l_SW_C08_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,3776,3776
l_SW_C08_CORE_B_SW_C08_M01_CTRL;l_SW_C08_CORE_B_SW_C08_M01_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C08_CORE_B_SW_C08_M01_CTRL,0,0,0.0,l_SW_C08_CORE_A_SW_C08_M01_SENS,L_REDSTAR,3776,3776
l_SW_C08_CORE_B_SW_C08_M01_CTRL;l_SW_C08_CORE_B_SW_C08_M01_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C08_CORE_B_SW_C08_M01_SENS,0,0,0.0,l_SW_C08_CORE_A_SW_C08_M01_SENS,L_REDSTAR,3776,3776
l_SW_C08_CORE_B_SW_C08_M02_CTRL;l_SW_C08_CORE_B_SW_C08_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C08_CORE_B_SW_C08_M02_CTRL,0,0,0.0,l_SW_C08_CORE_A_SW_C08_M02_SENS,L_REDSTAR,3776,3776
l_SW_C08_CORE_B_SW_C08_M02_CTRL;l_SW_C08_CORE_B_SW_C08_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C08_CORE_B_SW_C08_M02_SENS,0,0,0.0,l_SW_C08_CORE_A_SW_C08_M02_SENS,L_REDSTAR,3776,3776
l_SW_C08_CORE_B_SW_C08_M03_CTRL;l_SW_C08_CORE_B_SW_C08_M03_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C08_CORE_B_SW_C08_M03_CTRL,0,0,0.0,l_SW_C08_CORE_A_SW_C08_M03_SENS,L_REDSTAR,3776,3776
l_SW_C08_CORE_B_SW_C08_M03_CTRL;l_SW_C08_CORE_B_SW_C08_M03_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C08_CORE_B_SW_C08_M03_SENS,0,0,0.0,l_SW_C08_CORE_A_SW_C08_M03_SENS,L_REDSTAR,3776,3776
l_SW_C08_CORE_B_SW_C08_M04_CTRL;l_SW_C08_CORE_B_SW_C08_M04_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C08_CORE_B_SW_C08_M04_CTRL,0,0,0.0,l_SW_C08_CORE_A_SW_C08_M04_SENS,L_REDSTAR,3776,3776
l_SW_C08_CORE_B_SW_C08_M04_CTRL;l_SW_C08_CORE_B_SW_C08_M04_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C08_CORE_B_SW_C08_M04_SENS,0,0,0.0,l_SW_C08_CORE_A_SW_C08_M04_SENS,L_REDSTAR,3776,3776
l_SW_C08_CC_SW_C08_CORE_B;l_SW_C08_CORE_B_SW_FACTORY_CORE_A,1,4,0.004310344827586207,3,0.003236245954692557,l_SW_C08_CORE_B_SW_FACTORY_CORE_A,0,0,0.0,l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,3776,3776
l_SW_C09_CC_SW_C09_CORE_A;l_SW_C09_CORE_A_SW_FACTORY_CORE_A,11,11,0.011853448275862068,0,0.0,l_SW_C09_CC_SW_C09_CORE_A,0,0,0.0,,L_REDSTAR,3776,3776
l_SW_C09_CC_SW_C09_CORE_B;l_SW_C09_CORE_B_SW_FACTORY_CORE_A,1,1,0.0010775862068965517,0,0.0,l_SW_C09_CC_SW_C09_CORE_B,0,0,0.0,,L_REDSTAR,3776,3776
l_SW_C09_CORE_A_SW_C09_M01_ACT,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C09_CORE_A_SW_C09_M01_ACT,0,0,0.0,l_SW_C08_CORE_B_SW_FACTORY_CORE_B;l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_B_SW_C09_M01_ACT;l_SW_C10_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_A_SW_C09_M01_ACT;l_SW_C09_CORE_A_SW_C09_M01_CTRL,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C09_CORE_A_SW_C09_M01_CTRL,0,0,0.0,l_SW_C08_CORE_B_SW_FACTORY_CORE_B;l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_B_SW_C09_M01_ACT;l_SW_C10_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_A_SW_C09_M02_ACT,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C09_CORE_A_SW_C09_M02_ACT,0,0,0.0,l_SW_C08_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_B_SW_C09_M02_ACT;l_SW_C10_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_A_SW_C09_M02_ACT;l_SW_C09_CORE_A_SW_C09_M02_CTRL,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C09_CORE_A_SW_C09_M02_CTRL,0,0,0.0,l_SW_C08_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_B_SW_C09_M02_ACT;l_SW_C10_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_A_SW_C09_M03_ACT,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C09_CORE_A_SW_C09_M03_ACT,0,0,0.0,l_SW_C08_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_B_SW_C09_M03_ACT;l_SW_C10_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_A_SW_C09_M03_ACT;l_SW_C09_CORE_A_SW_C09_M03_CTRL,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C09_CORE_A_SW_C09_M03_CTRL,0,0,0.0,l_SW_C08_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_B_SW_C09_M03_ACT;l_SW_C10_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_A_SW_C09_M04_ACT,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C09_CORE_A_SW_C09_M04_ACT,0,0,0.0,l_SW_C08_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_B_SW_C09_M04_ACT;l_SW_C10_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_A_SW_C09_M04_ACT;l_SW_C09_CORE_A_SW_C09_M04_CTRL,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C09_CORE_A_SW_C09_M04_CTRL,0,0,0.0,l_SW_C08_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_B_SW_C09_M04_ACT;l_SW_C10_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_A_SW_FACTORY_CORE_A,3,7,0.007543103448275862,4,0.004324324324324324,l_SW_C09_CORE_A_SW_FACTORY_CORE_A,0,0,0.0,l_SW_C08_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_C09_M01_CTRL;l_SW_C09_CORE_B_SW_C09_M01_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C09_CORE_B_SW_C09_M01_CTRL,0,0,0.0,l_SW_C09_CORE_A_SW_C09_M01_SENS,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_C09_M01_CTRL;l_SW_C09_CORE_B_SW_C09_M01_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C09_CORE_B_SW_C09_M01_SENS,0,0,0.0,l_SW_C09_CORE_A_SW_C09_M01_SENS,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_C09_M02_CTRL;l_SW_C09_CORE_B_SW_C09_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C09_CORE_B_SW_C09_M02_CTRL,0,0,0.0,l_SW_C09_CORE_A_SW_C09_M02_SENS,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_C09_M02_CTRL;l_SW_C09_CORE_B_SW_C09_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C09_CORE_B_SW_C09_M02_SENS,0,0,0.0,l_SW_C09_CORE_A_SW_C09_M02_SENS,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_C09_M03_CTRL;l_SW_C09_CORE_B_SW_C09_M03_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C09_CORE_B_SW_C09_M03_CTRL,0,0,0.0,l_SW_C09_CORE_A_SW_C09_M03_SENS,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_C09_M03_CTRL;l_SW_C09_CORE_B_SW_C09_M03_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C09_CORE_B_SW_C09_M03_SENS,0,0,0.0,l_SW_C09_CORE_A_SW_C09_M03_SENS,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_C09_M04_CTRL;l_SW_C09_CORE_B_SW_C09_M04_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C09_CORE_B_SW_C09_M04_CTRL,0,0,0.0,l_SW_C09_CORE_A_SW_C09_M04_SENS,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_C09_M04_CTRL;l_SW_C09_CORE_B_SW_C09_M04_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C09_CORE_B_SW_C09_M04_SENS,0,0,0.0,l_SW_C09_CORE_A_SW_C09_M04_SENS,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_FACTORY_CORE_A,1,4,0.004310344827586207,3,0.003236245954692557,l_SW_C09_CORE_B_SW_FACTORY_CORE_A,0,0,0.0,l_SW_C09_CORE_B_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,3776,3776
l_SW_C10_CC_SW_C10_CORE_A;l_SW_C10_CORE_A_SW_FACTORY_CORE_A,10,10,0.010775862068965518,0,0.0,l_SW_C10_CC_SW_C10_CORE_A,0,0,0.0,,L_REDSTAR,3776,3776
l_SW_C10_CC_SW_C10_CORE_B;l_SW_C10_CORE_B_SW_FACTORY_CORE_A,2,2,0.0021551724137931034,0,0.0,l_SW_C10_CC_SW_C10_CORE_B,0,0,0.0,,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_FACTORY_CORE_A;l_SW_C10_CORE_A_SW_C10_M01_ACT;l_SW_C10_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C10_CORE_A_SW_C10_M01_ACT,0,0,0.0,l_SW_C09_CORE_B_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_C10_M01_ACT;l_SW_C11_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_FACTORY_CORE_A;l_SW_C10_CORE_A_SW_C10_M01_ACT;l_SW_C10_CORE_A_SW_C10_M01_CTRL;l_SW_C10_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C10_CORE_A_SW_C10_M01_CTRL,0,0,0.0,l_SW_C09_CORE_B_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_C10_M01_ACT;l_SW_C11_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_FACTORY_CORE_A;l_SW_C10_CORE_A_SW_C10_M02_ACT;l_SW_C10_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C10_CORE_A_SW_C10_M02_ACT,0,0,0.0,l_SW_C09_CORE_B_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_C10_M02_ACT;l_SW_C11_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_FACTORY_CORE_A;l_SW_C10_CORE_A_SW_C10_M02_ACT;l_SW_C10_CORE_A_SW_C10_M02_CTRL;l_SW_C10_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C10_CORE_A_SW_C10_M02_CTRL,0,0,0.0,l_SW_C09_CORE_B_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_C10_M02_ACT;l_SW_C11_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_FACTORY_CORE_A;l_SW_C10_CORE_A_SW_C10_M03_ACT;l_SW_C10_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C10_CORE_A_SW_C10_M03_ACT,0,0,0.0,l_SW_C09_CORE_B_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_C10_M03_ACT;l_SW_C11_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_FACTORY_CORE_A;l_SW_C10_CORE_A_SW_C10_M03_ACT;l_SW_C10_CORE_A_SW_C10_M03_CTRL;l_SW_C10_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C10_CORE_A_SW_C10_M03_CTRL,0,0,0.0,l_SW_C09_CORE_B_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_C10_M03_ACT;l_SW_C11_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_FACTORY_CORE_A;l_SW_C10_CORE_A_SW_C10_M04_ACT;l_SW_C10_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C10_CORE_A_SW_C10_M04_ACT,0,0,0.0,l_SW_C09_CORE_B_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_C10_M04_ACT;l_SW_C11_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_FACTORY_CORE_A;l_SW_C10_CORE_A_SW_C10_M04_ACT;l_SW_C10_CORE_A_SW_C10_M04_CTRL;l_SW_C10_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C10_CORE_A_SW_C10_M04_CTRL,0,0,0.0,l_SW_C09_CORE_B_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_C10_M04_ACT;l_SW_C11_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C09_CORE_B_SW_FACTORY_CORE_A;l_SW_C10_CC_SW_C10_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_A;l_SW_C10_CORE_B_SW_FACTORY_CORE_A,2,7,0.007543103448275862,5,0.005399568034557235,l_SW_C10_CORE_A_SW_FACTORY_CORE_A,0,0,0.0,l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C09_CORE_B_SW_FACTORY_CORE_B;l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C11_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,3776,3776
l_SW_C10_CORE_B_SW_C10_M01_CTRL;l_SW_C10_CORE_B_SW_C10_M01_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C10_CORE_B_SW_C10_M01_CTRL,0,0,0.0,l_SW_C10_CORE_A_SW_C10_M01_SENS,L_REDSTAR,3776,3776
l_SW_C10_CORE_B_SW_C10_M01_CTRL;l_SW_C10_CORE_B_SW_C10_M01_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C10_CORE_B_SW_C10_M01_SENS,0,0,0.0,l_SW_C10_CORE_A_SW_C10_M01_SENS,L_REDSTAR,3776,3776
l_SW_C10_CORE_B_SW_C10_M02_CTRL;l_SW_C10_CORE_B_SW_C10_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C10_CORE_B_SW_C10_M02_CTRL,0,0,0.0,l_SW_C10_CORE_A_SW_C10_M02_SENS,L_REDSTAR,3776,3776
l_SW_C10_CORE_B_SW_C10_M02_CTRL;l_SW_C10_CORE_B_SW_C10_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C10_CORE_B_SW_C10_M02_SENS,0,0,0.0,l_SW_C10_CORE_A_SW_C10_M02_SENS,L_REDSTAR,3776,3776
l_SW_C10_CORE_B_SW_C10_M03_CTRL;l_SW_C10_CORE_B_SW_C10_M03_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C10_CORE_B_SW_C10_M03_CTRL,0,0,0.0,l_SW_C10_CORE_A_SW_C10_M03_SENS,L_REDSTAR,3776,3776
l_SW_C10_CORE_B_SW_C10_M03_CTRL;l_SW_C10_CORE_B_SW_C10_M03_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C10_CORE_B_SW_C10_M03_SENS,0,0,0.0,l_SW_C10_CORE_A_SW_C10_M03_SENS,L_REDSTAR,3776,3776
l_SW_C10_CORE_B_SW_C10_M04_CTRL;l_SW_C10_CORE_B_SW_C10_M04_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C10_CORE_B_SW_C10_M04_CTRL,0,0,0.0,l_SW_C10_CORE_A_SW_C10_M04_SENS,L_REDSTAR,3776,3776
l_SW_C10_CORE_B_SW_C10_M04_CTRL;l_SW_C10_CORE_B_SW_C10_M04_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C10_CORE_B_SW_C10_M04_SENS,0,0,0.0,l_SW_C10_CORE_A_SW_C10_M04_SENS,L_REDSTAR,3776,3776
l_SW_C10_CORE_B_SW_FACTORY_CORE_A,2,5,0.005387931034482759,3,0.0032397408207343412,l_SW_C10_CORE_B_SW_FACTORY_CORE_A,0,0,0.0,l_SW_C09_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,3776,3776
l_SW_C11_CC_SW_C11_CORE_A;l_SW_C11_CORE_A_SW_FACTORY_CORE_A,10,10,0.010775862068965518,0,0.0,l_SW_C11_CC_SW_C11_CORE_A,0,0,0.0,,L_REDSTAR,3776,3776
l_SW_C11_CC_SW_C11_CORE_B;l_SW_C11_CORE_B_SW_FACTORY_CORE_A,2,2,0.0021551724137931034,0,0.0,l_SW_C11_CC_SW_C11_CORE_B,0,0,0.0,,L_REDSTAR,3776,3776
l_SW_C11_CORE_A_SW_C11_M01_ACT;l_SW_C11_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C11_CORE_A_SW_C11_M01_ACT,0,0,0.0,l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C11_CORE_B_SW_C11_M01_ACT;l_SW_C12_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C11_CORE_A_SW_C11_M01_ACT;l_SW_C11_CORE_A_SW_C11_M01_CTRL;l_SW_C11_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C11_CORE_A_SW_C11_M01_CTRL,0,0,0.0,l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C11_CORE_B_SW_C11_M01_ACT;l_SW_C12_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C11_CORE_A_SW_C11_M02_ACT;l_SW_C11_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C11_CORE_A_SW_C11_M02_ACT,0,0,0.0,l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C11_CORE_B_SW_C11_M02_ACT;l_SW_C12_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C11_CORE_A_SW_C11_M02_ACT;l_SW_C11_CORE_A_SW_C11_M02_CTRL;l_SW_C11_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C11_CORE_A_SW_C11_M02_CTRL,0,0,0.0,l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C11_CORE_B_SW_C11_M02_ACT;l_SW_C12_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C11_CORE_A_SW_C11_M03_ACT;l_SW_C11_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C11_CORE_A_SW_C11_M03_ACT,0,0,0.0,l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C11_CORE_B_SW_C11_M03_ACT;l_SW_C12_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C11_CORE_A_SW_C11_M03_ACT;l_SW_C11_CORE_A_SW_C11_M03_CTRL;l_SW_C11_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C11_CORE_A_SW_C11_M03_CTRL,0,0,0.0,l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C11_CORE_B_SW_C11_M03_ACT;l_SW_C12_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C11_CORE_A_SW_C11_M04_ACT;l_SW_C11_CORE_A_SW_FACTORY_CORE_A,4,6,0.00646551724137931,2,0.0021645021645021645,l_SW_C11_CORE_A_SW_C11_M04_ACT,0,0,0.0,l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C11_CORE_B_SW_C11_M04_ACT;l_SW_C12_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C11_CORE_A_SW_C11_M04_ACT;l_SW_C11_CORE_A_SW_C11_M04_CTRL;l_SW_C11_CORE_A_SW_FACTORY_CORE_A,6,8,0.008620689655172414,2,0.0021691973969631237,l_SW_C11_CORE_A_SW_C11_M04_CTRL,0,0,0.0,l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C11_CORE_B_SW_C11_M04_ACT;l_SW_C12_CORE_B_SW_FACTORY_CORE_B,L_REDSTAR,3776,3776
l_SW_C11_CC_SW_C11_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_A;l_SW_C11_CORE_B_SW_FACTORY_CORE_A,2,7,0.007543103448275862,5,0.005399568034557235,l_SW_C11_CORE_A_SW_FACTORY_CORE_A,0,0,0.0,l_SW_C10_CORE_A_SW_FACTORY_CORE_B;l_SW_C10_CORE_B_SW_FACTORY_CORE_B;l_SW_C11_CORE_A_SW_FACTORY_CORE_B;l_SW_C12_CORE_A_SW_FACTORY_CORE_B;l_SW_C12_CORE_B_SW_FACTORY_CORE_B;l_SW_C16_CC_SW_C16_CORE_B;l_SW_C16_CORE_B_SW_FACTORY_CORE_A,L_REDSTAR,3776,3776
l_SW_C11_CORE_B_SW_C11_M01_CTRL;l_SW_C11_CORE_B_SW_C11_M01_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C11_CORE_B_SW_C11_M01_CTRL,0,0,0.0,l_SW_C11_CORE_A_SW_C11_M01_SENS,L_REDSTAR,3776,3776
l_SW_C11_CORE_B_SW_C11_M01_CTRL;l_SW_C11_CORE_B_SW_C11_M01_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C11_CORE_B_SW_C11_M01_SENS,0,0,0.0,l_SW_C11_CORE_A_SW_C11_M01_SENS,L_REDSTAR,3776,3776
l_SW_C11_CORE_B_SW_C11_M02_CTRL;l_SW_C11_CORE_B_SW_C11_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C11_CORE_B_SW_C11_M02_CTRL,0,0,0.0,l_SW_C11_CORE_A_SW_C11_M02_SENS,L_REDSTAR,3776,3776
l_SW_C11_CORE_B_SW_C11_M02_CTRL;l_SW_C11_CORE_B_SW_C11_M02_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C11_CORE_B_SW_C11_M02_SENS,0,0,0.0,l_SW_C11_CORE_A_SW_C11_M02_SENS,L_REDSTAR,3776,3776
l_SW_C11_CORE_B_SW_C11_M03_CTRL;l_SW_C11_CORE_B_SW_C11_M03_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C11_CORE_B_SW_C11_M03_CTRL,0,0,0.0,l_SW_C11_CORE_A_SW_C11_M03_SENS,L_REDSTAR,3776,3776
l_SW_C11_CORE_B_SW_C11_M03_CTRL;l_SW_C11_CORE_B_SW_C11_M03_SENS,8,8,0.008620689655172414,0,0.0,l_SW_C11_CORE_B_SW_C11_M03_SENS,0,0,0.0,l_SW_C11_CORE_A_SW_C11_M03_SENS,L_REDSTAR,3776,3776
